Rank,Title,Score,Chapters/Volumes,Published
30376,Chocolat: Shakaijin Yuri Anthology,N/A,Manga (2 vols),Jul 2018 - Apr 2019
30377,Hai Bus no Naka no Yume,N/A,Doujinshi (1 vols),May 2017 - May 2017
30378,An-Andoro-Doro,N/A,Manga (? vols),Oct 2016 -
30379,Madoka-san no Tennen na Yuuwaku,N/A,Manga (1 vols),Jun 2017 - Nov 2017
30380,Moto Sekai 1-i no Sub-Chara Ikusei Nikki: Hai Player, Isekai wo Kouryakuchuu!,N/A,Light Novel (? vols),Jan 2019 -
30381,Inui to Tatsumi: Siberia Shuppei Hishi,N/A,Manga (? vols),Sep 2018 -
30382,Tekkai no Senshi,N/A,Manga (4 vols),Jan 2020 - Aug 2021
30383,Hayaku Otona ni Narinasai.,N/A,Manga (1 vols),Jul 2014 - Oct 2015
30384,Sue to Tai-chan,N/A,Manga (? vols),Jan 2017 -
30385,Shin Karura Mau!,N/A,Manga (8 vols),Mar 2006 - Mar 2009
30386,Toudoku ni Ita,N/A,Manga (? vols),May 2019 -
30387,Rakumei Majo to Toki wo Kakeru Dannasama no Shinanai Konyakuin,N/A,Manga (4 vols),Dec 2019 - May 2022
30388,Viking no Hanayome-tachi,N/A,Manga (4 vols),Oct 2010 - Oct 2011
30389,Jikobukken no Yuurei-chan,N/A,Manga (2 vols),Dec 2018 - Jun 2020
30390,Neko, Hajimemashita: Nyantomo Kininaru Nyao,N/A,Manga (? vols),Oct 2015 -
30391,Konishi-sensei, Shinchoku Ikaga desu ka?,N/A,Manga (3 vols),Jan 2020 - Jan 2022
30392,Eden's End,N/A,Manga (? vols),Apr 2019 -
30393,Ashita Shinu ni wa,,N/A,Manga (? vols),Mar 2018 -
30394,Yuusha Meitantei,N/A,Manga (4 vols),Jan 2020 - Feb 2022
30395,Lapis Re:LiGHTs,N/A,Manga (? vols),Oct 2019 -
30396,Poe no Ichizoku: Unicorn,N/A,Manga (1 vols),May 2018 - Apr 2019
30397,Daisan Ouji wa Hakkoubutsu ni Tsuki, Chokushi Chuui!,N/A,Manga (3 vols),Aug 2019 - Nov 2021
30398,Otona nya Koi no Shikata ga Wakaranee!,N/A,Manga (? vols),May 2018 -
30399,Peach Love,N/A,Manhwa (? vols),Oct 2015 - Apr 2018
30400,Risou no Seitokaichou!?,N/A,Manga (1 vols),Jun 2017 - Sep 2017
30401,Dansou shitara Suujitsu de Barete, Kokuou Heika ni Dekiai sareteimasu,N/A,Manga (? vols),Sep 2019 -
30402,Maseki Gourmet: Mamono no Chikara wo Tabeta Ore wa Saikyou!,N/A,Light Novel (? vols),Nov 2018 -
30403,Aozora Shotte,N/A,Manga (24 vols),May 1987 - Nov 1991
30404,Isekaigaeri no Yuusha ga Gendai Saikyou!,N/A,Light Novel (? vols),Jul 2018 -
30405,Hane no Ichizoku,N/A,One-shot (? vols),May 2017 - May 2017
30406,Onigoroki,N/A,One-shot (? vols),Feb 2015 - Feb 2015
30407,Eden no Majo-tachi,N/A,Manga (? vols),Jul 2019 -
30408,Modigliani ni Onegai,N/A,Manga (? vols),Nov 2014 -
30409,Boukyou Tarou,N/A,Manga (? vols),Sep 2019 -
30410,Duelant,N/A,One-shot (? vols),Oct 2019 - Oct 2019
30411,Shinzou,N/A,Manga (1 vols),Jan 2011 - May 2019
30412,Daru-chan,N/A,Manga (2 vols),Oct 2017 - Oct 2018
30413,Fujoshi no Tsuzui-san,N/A,Manga (3 vols),Oct 2015 - Feb 2018
30414,Hadaka Ikkan! Tsuzui-san,N/A,Manga (? vols),May 2019 -
30415,Kawaii Onnanoko ni Kouryaku sareru no wa Suki desu ka?,N/A,Light Novel (5 vols),Feb 2018 - Sep 2019
30416,Koi Nikomi Ai Tsuyudaku Oomori,N/A,Manga (1 vols),May 2014 - Aug 2017
30417,Namida Nikomi Ai Karasa Mashimashi,N/A,Manga (1 vols),May 2016 - Nov 2017
30418,Liar Liar,N/A,Manga (? vols),Aug 2019 -
30419,Tedare Monra,N/A,Manga (? vols),Feb 2019 -
30420,Yakuza na Anego ni Semeraretai!: Anthology Comic,N/A,Manga (1 vols),Feb 2018 - Feb 2018
30421,Dear Call,N/A,Manga (4 vols),Nov 2019 - Jan 2021
30422,Dr. Ginko wa Tadaima Chiryouchuu,N/A,Manga (? vols),Aug 2017 -
30423,Kesaran Nanigashi to Soupya-san,N/A,Manga (3 vols),Apr 2018 - Dec 2019
30424,22/7+α,N/A,Manga (2 vols),Jan 2020 - Mar 2020
30425,Houkago no Tetsugaku-san,N/A,Manga (1 vols),May 2018 - Nov 2019
30426,Housekishou Richard-shi no Nazo Kantei,N/A,Manga (? vols),Nov 2019 -
30427,Housekishou Richard-shi no Nazo Kantei,N/A,Novel (? vols),Dec 2015 -
30428,2.43: Seiin Koukou Danshi Volley-bu,N/A,Manga (? vols),Jul 2018 - Oct 2018
30429,Daishinkan-sama wa Konkatsuchuu,N/A,Manga (? vols),Jul 2019 -
30430,Sacchi sarenai Rule Breaker,N/A,Light Novel (? vols),Apr 2018 -
30431,Oshiete FGO!: Ijin to Shinwa no Grand Order,N/A,Manga (? vols),Aug 2016 -
30432,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Bachi,N/A,Manga (1 vols),Jan 2019 - Jan 2019
30433,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,N/A,Manga (1 vols),Sep 2019 - Mar 2020
30434,Murenase! Seton Gakuen: Animal Academy,N/A,Manga (9 vols),Jan 2018 - May 2021
30435,Mizukagekusa,N/A,Manga (3 vols),Dec 1989 - 1991
30436,Jukusei★Ikariishi-kun,N/A,Manga (4 vols),Jan 2014 - Feb 2015
30437,Kohaku no Silhouette,N/A,Manga (3 vols),1997 - 1999
30438,Odagiri-san ni wa, Kirikirimai,N/A,Manga (1 vols),Apr 2018 - Nov 2018
30439,8-daime Maou wa FPS de Boukensha-domo wo Kill shitai,N/A,Light Novel (? vols),Jan 2020 -
30440,Secret Reverse,N/A,Manga (1 vols),Sep 2019 - Nov 2019
30441,Kidou Senshi Gundam Bandiera,N/A,Manga (? vols),Jan 2020 -
30442,Wareware wa Uchuujin da!!,N/A,Manga (2 vols),Jul 2015 - Apr 2016
30443,Youkoso Bourei Sougiya-san,N/A,Manga (3 vols),Feb 2020 - Oct 2020
30444,Bokura wa Mada Hyougaki no Tochuu,N/A,Manga (1 vols),Sep 2016 - Mar 2017
30445,Rental Hanamaru Danshi,N/A,Manga (3 vols),Oct 2017 - Mar 2020
30446,Brother Trap,N/A,Manga (9 vols),Jun 2018 - Mar 2022
30447,Akuma to Ichizu,N/A,Manga (1 vols),Jan 2017 - Jan 2019
30448,Warikiri Sisters,N/A,Manga (? vols),Mar 2019 -
30449,Hengen Taima Yakou Karura Mau!,N/A,Manga (18 vols),Sep 1986 - Feb 1994
30450,Hengen Taima Yakou Shin Karura Mau!,N/A,Manga (18 vols),Feb 1998 - Aug 2005
30451,Hishokon,N/A,Manga (2 vols),Oct 2013 - Jul 2014
30452,Beank & Rosa,N/A,Manga (1 vols),Jun 2013 - May 2014
30453,Saint Seiya Episode G: Requiem,N/A,Manga (? vols),Jan 2020 -
30454,Fate/Grand Order: Eirei Shoku Bunroku,N/A,Manga (? vols),Dec 2019 -
30455,Arigatou tte Ieta nara,N/A,Manga (1 vols),May 2016 - Oct 2017
30456,Kyokou Suiri,N/A,Novel (? vols),May 2011 -
30457,Goshujinsama no Shikabane,N/A,Manga (3 vols),Jun 2019 - Nov 2020
30458,Koroshiya-chan to Shinanai Target,N/A,Manga (2 vols),Jan 2020 - Feb 2021
30459,Hibon Heibon Shabon!,N/A,Light Novel (3 vols),Sep 2016 - Dec 2017
30460,Ginga: The First Wars,N/A,Manga (? vols),Oct 2017 -
30461,Sore wa Iromeku Fukyouwaon,N/A,Manga (2 vols),Oct 2014 - Jul 2015
30462,Koroshiya S no Yuragi,N/A,Manga (? vols),Dec 2018 -
30463,Babel,N/A,Manga (5 vols),May 2012 - Aug 2015
30464,Teihen Tuber ga Uchuu Sensou wo Tottemita,N/A,Manga (? vols),Jan 2020 -
30465,Katou Kyouju no Iutoori,N/A,One-shot (? vols),Jun 2018 - Jun 2018
30466,Goumon Meikyuu,N/A,Manga (2 vols),Apr 2018 - Jun 2019
30467,Kimi ga Suki de Komaru,N/A,Manga (? vols),Dec 2015 - Mar 2016
30468,Niko-iro no Canvas,N/A,Manga (2 vols),Sep 2018 - Oct 2019
30469,Shijin-sou no Satsujin,N/A,Manga (4 vols),May 2019 - May 2021
30470,Okubyou na Canaria,N/A,Manga (1 vols),May 2016 - Dec 2016
30471,Bokura wa Rakuen de Musubareru,N/A,Manga (3 vols),Jul 2012 - Jun 2013
30472,Kimi ga Suki Dakara,N/A,Manga (1 vols),Jun 2015 - Jan 2016
30473,Dragon Quest XI: Sugisarishi Toki wo Motomete S - Touzoku-tachi no Banka,N/A,One-shot (? vols),Aug 2019 - Aug 2019
30474,Rich Keikan Cash!,N/A,Manga (? vols),Oct 2019 -
30475,Gecko to Gekkou to Kekkon,N/A,One-shot (? vols),Jan 2018 - Jan 2018
30476,The Boulder,N/A,Manga (3 vols),Nov 2019 - Nov 2020
30477,Tenshi wa Ichiya de Maiorite,N/A,Manga (1 vols),Jan 2018 - Jan 2018
30478,Kojou no Wedding,N/A,Manga (1 vols),Mar 2004 - Mar 2004
30479,Christmas no Yuuwaku,N/A,Manga (1 vols),Nov 2016 - Nov 2016
30480,Hyakuman Pound no Nise no Hanayome,N/A,Manga (1 vols),Jun 2018 - Jun 2018
30481,Mishiranu Otto ni Koi wo Shite,N/A,Manga (1 vols),Dec 2017 - Dec 2017
30482,Daifugou to Haikaburi no Otome,N/A,Manga (1 vols),Sep 2017 - Sep 2017
30483,Hakushaku kara no Shoutaijou,N/A,Manga (1 vols),Dec 2016 - Dec 2016
30484,Seiya ni Furu Yuki,N/A,Manga (1 vols),Dec 2016 - Dec 2016
30485,Spain Daifugou no Kekkongeki,N/A,Manga (1 vols),Mar 2017 - Mar 2017
30486,Ainaki Okuman Chouja no Shitto,N/A,Manga (1 vols),Dec 2017 - Dec 2017
30487,Aijintou,N/A,Manga (1 vols),Feb 2017 - Feb 2017
30488,Daifugou to Taorareta Hana,N/A,Manga (1 vols),Apr 2018 - Apr 2018
30489,Ai ni Sukuwarete,N/A,Manga (1 vols),Oct 2016 - Oct 2016
30490,Sabishii Kekkon,N/A,Manga (1 vols),Oct 2016 - Oct 2016
30491,Fuji no Yamai wa Fushi no Yamai,N/A,Manga (? vols),Feb 2020 - Feb 2020
30492,Takaya: Yoake no Enjin-ou,N/A,Manga (1 vols),Feb 2006 - May 2006
30493,Oodorobou Porta,N/A,Manga (2 vols),Oct 2005 - Jan 2006
30494,Volleyball Tsukai Gouda Gou,N/A,Manga (3 vols),Mar 2007 - Aug 2007
30495,Harakiri Gomen,N/A,Manga (? vols),Feb 2020 - Mar 2020
30496,Raven Burai,N/A,Manga (? vols),Feb 2020 - Mar 2020
30497,Bishoujo Bosatsu Miroku-chan,N/A,Manga (2 vols),Apr 2018 - Jan 2019
30498,Tabi no Sakana: Jippensha Ikku Ukiyo Douchuu Tabigarasu,N/A,Manga (2 vols),Nov 2016 - Oct 2017
30499,Sanmusubi!,N/A,Manga (1 vols),Dec 2018 - Apr 2020
30500,Shounen to Diamond,N/A,One-shot (? vols),Dec 2019 - Dec 2019
30501,Seiso na Furi wo Shitemasu ga,N/A,Manga (? vols),Jun 2019 -
30502,Psycho-Pass 3,N/A,Manga (? vols),Oct 2019 -
30503,Tokyo Mew Mew Olé​!,N/A,Manga (8 vols),Nov 2019 - Aug 2022
30504,Penalty School,N/A,Manga (3 vols),Mar 2018 - Apr 2019
30505,Baka Bakashii no!,N/A,Manga (1 vols),Nov 2000 - Feb 2001
30506,Succubus-san no Hatsushigoto.,N/A,Manga (? vols),Oct 2016 -
30507,Survibee,N/A,Manga (3 vols),Jul 1999 - Nov 1999
30508,Tokubetsu ni Naritai.,N/A,One-shot (? vols),Jan 2018 - Jan 2018
30509,Shinrigaku de Isekai Harem Kenkokuki,N/A,Manga (2 vols),Feb 2019 - Dec 2019
30510,Yuuwaku no Morocco,N/A,Manga (1 vols),Sep 2005 - Sep 2005
30511,Sajou no Ai no Shiro,N/A,Manga (1 vols),Mar 2017 - Mar 2017
30512,Ushinawareta Chizu,N/A,Manga (1 vols),Oct 2016 - Oct 2016
30513,Ureshikunai Propose,N/A,Manga (1 vols),Aug 2017 - Aug 2017
30514,Seishun Shounen Magazine 1978~1983,N/A,Manga (1 vols),Aug 2008 - Nov 2008
30515,Actor Dance,N/A,Manga (? vols),Dec 2019 -
30516,Bridal Bouquet,N/A,Manga (3 vols),Sep 2017 - Mar 2018
30517,Heiwateki Dungeon Seikatsu.,N/A,Manga (? vols),Jun 2019 -
30518,Je t'aime,N/A,Manga (1 vols),Mar 2018 - Mar 2018
30519,Kimi to Deatte kara,N/A,Manga (1 vols),Dec 2016 - Dec 2016
30520,Wagamama na Propose,N/A,Manga (1 vols),Nov 2016 - Nov 2016
30521,Yaneura no Benjirou-san,N/A,Manga (1 vols),Aug 2015 - Nov 2016
30522,Yoki senu Wedding Bell,N/A,Manga (4 vols),Nov 2015 - Dec 2016
30523,Musubareta Akai Ito,N/A,Manga (3 vols),Mar 2017 - Mar 2018
30524,World Heroes,N/A,Manga (3 vols),Dec 2018 - Jul 2020
30525,Itoshigo no Shouzou,N/A,Manga (1 vols),Jun 2018 - Jun 2018
30526,Wasurerarenai Getsuyoubi,N/A,Manga (1 vols),Jul 2017 - Jul 2017
30527,Ichiya Kagiri no Cinderella,N/A,Manga (1 vols),Mar 2017 - Mar 2017
30528,Daifugou to Ai wo Yadoshita Maid,N/A,Manga (1 vols),Oct 2017 - Oct 2017
30529,Yuuwaku no Serenade,N/A,Manga (1 vols),Feb 2018 - Feb 2018
30530,Hikage no Hisho no Kenshin,N/A,Manga (1 vols),Mar 2018 - Mar 2018
30531,Majo no Mori,N/A,Manga (2 vols),Sep 2015 - Apr 2016
30532,Dívčí Válka Gaiden I: Akai Hitomi no Viktorka,N/A,Manga (1 vols),Nov 2019 - Mar 2020
30533,Kawareta Junai,N/A,Manga (1 vols),Apr 2018 - Apr 2018
30534,Konya wa Hanasanai,N/A,Manga (1 vols),Apr 2017 - Apr 2017
30535,Boss no Junan,N/A,Manga (1 vols),Dec 2017 - Dec 2017
30536,Tenshi ga Kureta Chance,N/A,Manga (1 vols),Jan 2010 - Jan 2010
30537,Juliet no Junai,N/A,Manga (1 vols),May 2018 - May 2018
30538,Boss to no Ayamachi,N/A,Manga (1 vols),Dec 2016 - Dec 2016
30539,Attack of Zashiki Children,N/A,Manga (1 vols),Oct 2019 - Feb 2020
30540,Choukyuu! Kidou Butouden G Gundam,N/A,Manga (26 vols),Jul 2010 - Aug 2016
30541,Ai wo Kobamanaide,N/A,Manga (1 vols),Jul 2006 - Jul 2006
30542,Watashi no Aishita Playboy,N/A,Manga (1 vols),Mar 2018 - Mar 2018
30543,Kakehiki wa Okuman Chouja to,N/A,Manga (1 vols),Feb 2017 - Feb 2017
30544,Athens kara Kita Boukun,N/A,Manga (1 vols),Aug 2017 - Aug 2017
30545,Sayonara wa Watashi kara,N/A,Manga (1 vols),Jan 2017 - Jan 2017
30546,Uchiki na Angel,N/A,Manga (1 vols),Mar 2017 - Mar 2017
30547,Kekkon no Merit,N/A,Manga (3 vols),Mar 2017 - Mar 2017
30548,Okuman Chouja no Zankoku na Uso,N/A,Manga (1 vols),Jun 2017 - Jun 2017
30549,Kieta Kioku to Ai no Kizuna,N/A,Manga (1 vols),Feb 2017 - Feb 2017
30550,Lady Annica no Nazo,N/A,Manga (2 vols),Aug 2017 - Aug 2017
30551,Souda na, Tashika ni Kawaii na,N/A,Light Novel (? vols),Feb 2020 -
30552,Kono Subarashii Sekai ni Shukufuku wo! Yorimichi!,N/A,Light Novel (2 vols),Mar 2016 - Nov 2020
30553,Ai ni Tsuite no Hachishou,N/A,Manga (1 vols),Dec 2016 - Dec 2016
30554,Ai wo Meijita Yuigon,N/A,Manga (1 vols),Jan 2018 - Jan 2018
30555,Utsukushiki Houfuku,N/A,Manga (4 vols),Jun 2016 - Apr 2017
30556,Uwasa no Blonde Musume,N/A,Manga (1 vols),May 2018 - May 2018
30557,Ai to Yobanaide,N/A,Manga (1 vols),Aug 2017 - Aug 2017
30558,Beth to Okuman Chouja,N/A,Manga (1 vols),Nov 2017 - Nov 2017
30559,Hatsukoi no Nokoriga,N/A,Manga (1 vols),Mar 2017 - Mar 2017
30560,Aitakute Nemurenai,N/A,Manga (1 vols),Dec 2016 - Dec 2016
30561,Guuzen no Hanayome,N/A,Manga (1 vols),Mar 2007 - Mar 2007
30562,Greece no Hanayome,N/A,Manga (2 vols),Jul 2017 - Feb 2018
30563,Azamukareta Muku na Hanayome,N/A,Manga (1 vols),Mar 2018 - Mar 2018
30564,Kaseifu demo Aijin demo Naku,N/A,Manga (1 vols),Mar 2018 - Mar 2018
30565,Inochi no Mebuku Paris de,N/A,Manga (1 vols),Dec 2016 - Dec 2016
30566,Nazo no Mrs.,N/A,Manga (1 vols),May 2018 - May 2018
30567,Koi wa Poker Face de,N/A,Manga (1 vols),Oct 2016 - Oct 2016
30568,Wakare wa Koibito-tachi no Machi de,N/A,Manga (1 vols),Feb 2017 - Feb 2017
30569,Zoids Wild 2,N/A,Manga (? vols),Aug 2019 -
30570,Crow Record: Infinite Dendrogram Aot,N/A,Manga (4 vols),May 2019 - Feb 2021
30571,Kare Fetish no Kanojo,N/A,Manga (1 vols),Mar 2020 - Mar 2020
30572,Katagiri-kun Chi ni Neko ga Iru,N/A,Manga (7 vols),Dec 2008 - Nov 2013
30573,Royal Affair,N/A,Manga (3 vols),Jul 2016 - Apr 2017
30574,Full Charge!! Kaden-chan,N/A,Manga (5 vols),Jul 2015 - Dec 2018
30575,[Kyuubo] Suterareteta Dragon Hirotta [Kaikata],N/A,Light Novel (? vols),Jul 2019 -
30576,Sherdana Koukoku,N/A,Manga (3 vols),Nov 2017 - Jul 2018
30577,Bellaire-ke no Ai no Jubaku,N/A,Manga (4 vols),Sep 2017 - Apr 2018
30578,Royal Scandal,N/A,Manga (5 vols),Jan 2007 - May 2017
30579,Tsuki wo Mezasu, Hoshi ni Naru,N/A,Manga (2 vols),Dec 2016 - Mar 2018
30580,Shindou Yuusha to Maid Oneesan,N/A,Light Novel (? vols),Feb 2019 -
30581,Gal-gaku.,N/A,Manga (1 vols),Apr 2020 - Mar 2021
30582,Kamisama wa Tabun Hidarikiki,N/A,Manga (1 vols),Jun 2016 - Jun 2017
30583,Tsuihousha Shokudou e Youkoso!,N/A,Light Novel (? vols),Jun 2019 -
30584,Osananajimi no Majo ni Tsuite,N/A,Manga (1 vols),Jan 2010 - Dec 2016
30585,Why Did Men Stop Wearing High Heels?,N/A,Manhwa (? vols),Apr 2015 - Jun 2016
30586,Otouto x Yome nante Mitomenai!,N/A,One-shot (? vols),Mar 2020 - Mar 2020
30587,Tou no Kanri wo Shitemiyou,N/A,Light Novel (10 vols),Oct 2015 - Nov 2018
30588,Shippuu Jinrai,N/A,Manga (5 vols),Jul 2001 - Jan 2003
30589,Yamato no Hi,N/A,Manga (1 vols),Aug 1983 - Nov 1983
30590,Sakasama Lollipop,N/A,Manga (? vols),Sep 2018 -
30591,TS Elf-san: Boku to Goshujinsama no Isekai Ichaicha Bouken Seikatsu,N/A,Light Novel (1 vols),Mar 2020 - Mar 2020
30592,Kuma to Tanuki,N/A,Manga (2 vols),Jul 2018 - Jul 2019
30593,Koushaku Reijou no Konkatsu: Biyaku no Shippai ni yori, Kokuou Heika no Niizuma ni Natteshimatta Watashi no Tenmatsu,N/A,Light Novel (1 vols),Mar 2019 - Mar 2019
30594,Wait Where the Shooting Star Falls,N/A,Manhwa (? vols),Aug 2018 -
30595,Hagure Seireii no Shinsatsu Kiroku: Seijo Kishidan to Iyashi no Kamiwaza,N/A,Light Novel (? vols),Dec 2018 -
30596,Shinimodori, Subete wo Sukuu Tame ni Saikyou e to Itaru,N/A,Light Novel (? vols),Jan 2019 -
30597,Timing,N/A,Manhwa (3 vols),Jun 2005 - Oct 2005
30598,Again,N/A,Manhwa (3 vols),Jul 2009 - Nov 2009
30599,Hinata ni Rin to Saku Himawari-sou,N/A,Manga (2 vols),Aug 2012 - Feb 2014
30600,Coming Up!,N/A,Manhwa (? vols),Jan 2011 - Jan 2013
30601,Nise Seiken Monogatari: Osananajimi no Seijo wo Uttara Michizure ni Sareta,N/A,Light Novel (? vols),Sep 2019 -
30602,10 Years in the Friend Zone,N/A,Manhwa (? vols),Sep 2018 - Jun 2019
30603,Omae ni dake wa Ijiwaru shitai,N/A,Manga (1 vols),Mar 2016 - Jan 2018
30604,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: Other School Days,N/A,Manga (1 vols),Sep 2017 - Sep 2017
30605,Toshiue no Dannasama,N/A,Manga (4 vols),May 2017 - Oct 2021
30606,Saikyou Guild Master no Isshuukan Kenkokuki,N/A,Light Novel (2 vols),Feb 2018 - Jun 2018
30607,Babel no Sekkeishi,N/A,Manga (? vols),Oct 2018 -
30608,Katsuji Chuudokusha no Mahon Tansaku, Aruiwa Ura Toshokan no Koto: Mahotan,N/A,Manga (1 vols),Apr 2016 - Sep 2016
30609,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,N/A,Light Novel (? vols),Aug 2019 -
30610,Keizoku wa Maryoku nari: Munou Mahou ga Benri Mahou ni Shinka wo Togemashita,N/A,Light Novel (? vols),Nov 2018 -
30611,Gemini wa Otoshigoro,N/A,Manga (? vols),Oct 2017 -
30612,Jotei Game: Kimi no Onegai wa nan desu ka?,N/A,Manga (3 vols),Mar 2020 - Feb 2021
30613,Naitou Shishiruirui Messatsu Death Road,N/A,Manga (5 vols),May 2018 - Apr 2020
30614,Jashin no Hanayome,N/A,Manga (7 vols),Feb 2016 - Sep 2018
30615,Shitabashiri,N/A,One-shot (? vols),Nov 2018 - Nov 2018
30616,Melody no Jikenbo,N/A,Manga (4 vols),Dec 2009 - Aug 2012
30617,Niji wo Yobu Ken,N/A,Manga (7 vols),1969 - 1971
30618,Sake to Sakana,N/A,One-shot (? vols),Nov 2015 - Nov 2015
30619,Shihou Yuugi: Endou Tatsuya Tanpenshuu,N/A,Manga (1 vols),May 2000 - May 2004
30620,Bukiyou ni Koishite: Toshishita Danshi to Himitsu no Doukyo,N/A,Manga (1 vols),Oct 2016 - Dec 2017
30621,Moeru!! Joshi Pro Wrestling,N/A,Manga (3 vols),Aug 1993 - Dec 1994
30622,Chousensha,N/A,Manga (4 vols),Jun 1988 - Mar 1990
30623,Deep Insanity: Nirvana,N/A,Manga (? vols),Jan 2020 -
30624,Youkai Izakaya Nonbereke.,N/A,Manga (5 vols),Feb 2019 - Jan 2021
30625,Yuzu no Doubutsu Karte: Chiisana Juui - Kochira Wan Nyan Doubutsu Byouin,N/A,Manga (3 vols),Dec 2018 - Nov 2019
30626,Hakobiya Raba,N/A,Manga (2 vols),Mar 2019 - Sep 2020
30627,Itoshi no Ebi-senpai,N/A,Manga (1 vols),Mar 2008 - Apr 2012
30628,Gishin Eiyuu no Amadeus,N/A,Manga (? vols),Feb 2019 -
30629,Yuuenchi: Baki Gaiden,N/A,Light Novel (? vols),May 2018 -
30630,Madan no Ou to Michelia,N/A,Light Novel (? vols),Sep 2018 -
30631,Wizardly Tower,N/A,Manhwa (? vols),Jan 2016 - Jun 2017
30632,Shousetsu no Kamisama,N/A,Manga (? vols),Oct 2019 -
30633,Gakuran Hachinengumi,N/A,Manga (11 vols),Apr 1981 - Apr 1983
30634,Hacchaki Sensei,N/A,Manga (1 vols),Dec 1979 - May 1980
30635,Ashita Kakeru!,N/A,Manga (1 vols),Oct 1998 - Jun 1989
30636,Honjitsu mo Kyuushin,N/A,Manga (2 vols),1995 - 1999
30637,Trinity Seven: Anastasia Seiden,N/A,Manga (3 vols),Sep 2019 - Feb 2021
30638,Youkai Gakkou no Seito Hajimemashita!,N/A,Manga (? vols),Mar 2018 -
30639,Nanafushi,N/A,Manga (? vols),Aug 2017 - Aug 2017
30640,Akuyaku Reijou wa Dannasama wo Yasesasetai,N/A,Light Novel (2 vols),Jan 2019 - Jul 2019
30641,Zetsubou Shuuraku,N/A,Manga (3 vols),Mar 2020 - Apr 2021
30642,Mugiwara Boushi to Koi,N/A,One-shot (? vols),Jul 2018 - Jul 2018
30643,Kingyo no Osushi,N/A,One-shot (? vols),Feb 2017 - Feb 2017
30644,Mononoke: Nue,N/A,Manga (1 vols),Mar 2016 - Sep 2016
30645,Ametsuchi no Uta,N/A,One-shot (? vols),Feb 2016 - Feb 2016
30646,Hebi no Yama,N/A,One-shot (? vols),Apr 2018 - Apr 2018
30647,Tasuuketsu,N/A,Manga (? vols),Sep 2013 -
30648,Kowai Hanashi: Otona no Tame no Gokujou Horror,N/A,Manga (1 vols),Apr 2015 - Jul 2019
30649,Karikari Biyori,N/A,One-shot (? vols),Mar 2019 - Mar 2019
30650,Mou Ikkai,N/A,One-shot (? vols),Aug 2016 - Aug 2016
30651,Yankee JK Kuzuhana-chan,N/A,One-shot (? vols),Oct 2019 - Oct 2019
30652,Aoao,N/A,One-shot (? vols),Aug 2016 - Aug 2016
30653,Yoru no Suizokukan,N/A,One-shot (? vols),Dec 2017 - Dec 2017
30654,Apollo,N/A,One-shot (? vols),Oct 2013 - Oct 2013
30655,Xevec,N/A,Manga (3 vols),Feb 2020 - Jul 2020
30656,Hatsukoi Reset,N/A,Manga (? vols),Aug 2018 -
30657,Zeus no Te,N/A,Manga (3 vols),Mar 2017 - Apr 2019
30658,Ping Kong,N/A,Manga (2 vols),Dec 2019 - Mar 2020
30659,Don't Like This,N/A,Manga (1 vols),Nov 2018 - Nov 2018
30660,Boku wa Shitataka-kun,N/A,Manga (5 vols),Nov 1988 - Apr 1990
30661,Yuzu no Koto,N/A,Manga (? vols),Nov 2018 - Dec 2018
30662,Saiyouki,N/A,Manga (3 vols),Feb 2020 - Feb 2021
30663,Futatabi no Caribbean-kai,N/A,Manga (1 vols),Sep 2018 - Sep 2018
30664,Koi wa Sannenme ni,N/A,Manga (1 vols),Oct 2016 - Oct 2016
30665,Junshin na Rakusatsusha,N/A,Manga (1 vols),Mar 2018 - Mar 2018
30666,Bosabosa Melancholy,N/A,One-shot (? vols),Jun 2018 - Jun 2018
30667,Buna no Mori no Aria,N/A,Manga (? vols),Jan 2020 -
30668,Mou Ichido Shinjite,N/A,Manga (1 vols),Apr 2017 - Apr 2017
30669,Souiu Toshigoro ni Nacchatta Toshi no Sa Shimai,N/A,Manga (1 vols),Mar 2020 - Mar 2020
30670,Oretachi no Irekawari Seikatsu,N/A,One-shot (? vols),Oct 2019 - Oct 2019
30671,Fish,N/A,Manga (? vols),Jan 2021 -
30672,Jounetsu wo Shitta Yoru,N/A,Manga (1 vols),May 2012 - May 2012
30673,Jigoku ni Ochita Kyoushi-domo,N/A,Manga (1 vols),1974 - 1981
30674,Gendai Mahoutsukai no Okiniiri,N/A,Manga (1 vols),Nov 2013 - Oct 2019
30675,Wasuremono to Garakuta no Machi,N/A,One-shot (? vols),Dec 2017 - Dec 2017
30676,Dali no Witchcraft,N/A,One-shot (? vols),Oct 2018 - Oct 2018
30677,Sangekitou no Mowgli,N/A,Manga (3 vols),Oct 2018 - Sep 2019
30678,Kori Senman,N/A,Manga (? vols),Jul 2018 -
30679,Senran Kagura: Senshi Bankou no Haruka,N/A,Manga (1 vols),Sep 2012 - Feb 2013
30680,Ariel,N/A,Light Novel (20 vols),Oct 1986 - Jan 2004
30681,Ariel Bangai-hen,N/A,Light Novel (2 vols),Feb 2005 - Feb 2006
