Rank,Title,Score,Chapters/Volumes,Published
38363,Kidou Senshi Gundam: Aru Hi - H.D.A.,N/A,One-shot (? vols),Oct 2002 - Oct 2002
38364,Aoki Jupiter,N/A,Manga (2 vols),Jan 2013 - Apr 2013
38365,Gorilla-Man,N/A,Manga (19 vols),Mar 1988 - Aug 1992
38366,Baketero,N/A,Light Novel (2 vols),Oct 2009 - Feb 2010
38367,Koibito Ijou, Tomodachi Miman,N/A,Light Novel (3 vols),May 2010 - Jan 2011
38368,VS Otokonoko♥,N/A,Manga (1 vols),Sep 2010 - Sep 2010
38369,Nanaka-san wa Genjitsu,N/A,Light Novel (1 vols),Jul 2010 - Jul 2010
38370,Fundari Kettari! Ano Ko no Egao wo Mamottari,N/A,Light Novel (1 vols),Aug 2012 - Aug 2012
38371,Magi no Twinkle,N/A,Light Novel (1 vols),Dec 2011 - Dec 2011
38372,Hanaji,N/A,One-shot (? vols),May 2009 - May 2009
38373,Diamond no Kuni no Alice: Black or Sweets,N/A,Light Novel (1 vols),Dec 2012 - Dec 2012
38374,Sekai Seifuku: Junketsu no White Light,N/A,Manga (1 vols),Jan 2014 - Sep 2014
38375,World End Lights,N/A,Light Novel (4 vols),Feb 2010 - Jan 2011
38376,Six Bolts,N/A,Light Novel (3 vols),Dec 2001 - Dec 2003
38377,(Kuro) no Tenshi,N/A,Manga (2 vols),May 2013 - May 2014
38378,Sekai Seifuku: Bouryaku no Zvezda,N/A,Manga (3 vols),Jan 2014 - Nov 2014
38379,Sekai Seifuku: 4-koma no Zvezda,N/A,Manga (1 vols),Jan 2014 - Oct 2014
38380,Shinken Aoi,N/A,Light Novel (3 vols),Nov 2009 - Sep 2010
38381,Saikin, Imouto no Yousu ga Chotto Okashiinda ga.,N/A,Light Novel (1 vols),Jan 2014 - Jan 2014
38382,Hisoka Returns! - Another Story,N/A,One-shot (? vols),Jun 2004 - Jul 2004
38383,Gadget,N/A,Light Novel (5 vols),Jul 2009 - Jan 2010
38384,Tenkeiteki Isekai Tenseitan,N/A,Light Novel (3 vols),Feb 2014 - Jan 2015
38385,World End Valkyrie,N/A,Light Novel (3 vols),May 2011 - Dec 2012
38386,Ginsekai to Kaze no Shoujo,N/A,Light Novel (1 vols),Dec 2008 - Dec 2008
38387,Hello, Genius,N/A,Light Novel (3 vols),Oct 2010 - Oct 2011
38388,Tokyo Wonder Boys,N/A,One-shot (? vols),Oct 2012 - Oct 2012
38389,Sate, Game Guard wo Kouryaku Shiyou ka.,N/A,Light Novel (7 vols),Jan 2014 - Aug 2015
38390,Koisuru Youko to Shinen no Kenshi,N/A,Light Novel (2 vols),May 2011 - Sep 2011
38391,Edo of the Dead,N/A,Manga (? vols),Aug 2013 -
38392,Koakuma-chan to MP0 no Shounen,N/A,Light Novel (1 vols),May 2012 - May 2012
38393,Riajuu wa Bakuhatsu Shiro, Gachi de!,N/A,Light Novel (2 vols),Mar 2012 - Jul 2012
38394,Isekai no Mahoutsukai ga Uchi ni Isourouchuu desu!?,N/A,Light Novel (1 vols),Jun 2012 - Jun 2012
38395,Danzai no Warlock,N/A,Manga (1 vols),Nov 2013 - Nov 2013
38396,Shounen Shoujo,N/A,Manga (1 vols),Aug 2009 - Nov 2010
38397,Manakami!,N/A,Light Novel (1 vols),Jul 2010 - Jul 2010
38398,Homunculus no Musume,N/A,Manga (2 vols),Aug 2013 - Jul 2014
38399,Kimi to Aruku Hidamari wo,N/A,Light Novel (4 vols),Dec 2007 - Mar 2009
38400,Oneechan no Otouto-kun♥,N/A,Light Novel (1 vols),Sep 2009 - Sep 2009
38401,Tokyo Spirit Jaeger,N/A,Light Novel (1 vols),Jan 2014 - Jan 2014
38402,Maou Gakkou ni Ore dake Yuusha!?,N/A,Light Novel (10 vols),Nov 2010 - Jun 2013
38403,Hareru Unicorn,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
38404,Love Chu! Boku ga Jokyoushi!?,N/A,Light Novel (1 vols),Jan 2010 - Jan 2010
38405,Yome ni Shiro to Semaru Osananajimi no Tame ni XX Shitemita,N/A,Light Novel (3 vols),Aug 2011 - Apr 2013
38406,Kyou mo Nuide yo! Nikaidou-san!,N/A,Light Novel (1 vols),Sep 2013 - Sep 2013
38407,Master Blaze,N/A,Light Novel (1 vols),Jan 2014 - Jan 2014
38408,Uchi de, Ocha demo.,N/A,Manga (2 vols),Jun 2011 - Apr 2012
38409,Maestro,N/A,Manga (3 vols),2003 - Dec 2007
38410,Shiroki Kououhime to Cheat Force,N/A,Light Novel (2 vols),Dec 2013 - May 2014
38411,Sougin no Yuria: Gunpowder Valentine,N/A,Light Novel (1 vols),Feb 2014 - Feb 2014
38412,Sekigan no Ryuuou to Crystal Walkure,N/A,Light Novel (1 vols),Feb 2014 - Feb 2014
38413,Tsukiyogarasu Zoushi,N/A,Manga (6 vols),Jul 2001 - Jan 2006
38414,Buddy Spirits,N/A,Manga (6 vols),Dec 2011 - May 2014
38415,Ichioku Hensai Nikki,N/A,Manga (? vols),Dec 2010 -
38416,Hayami-san no Enmusubi,N/A,Light Novel (1 vols),Nov 2008 - Nov 2008
38417,Kocchi Mite, Kamatte,N/A,Manga (1 vols),Sep 2013 - Sep 2013
38418,Anton,N/A,Manga (3 vols),Sep 1992 - Apr 1995
38419,Hanbun no Tsuki to Odorou,N/A,Light Novel (1 vols),May 2011 - May 2011
38420,Sourei no Alicia,N/A,Light Novel (2 vols),Sep 2009 - Jan 2010
38421,Maji da yo!!,N/A,Manga (2 vols),May 1987 - Dec 1987
38422,Rising-san,N/A,Manga (3 vols),Mar 2001 - Oct 2001
38423,Doronkyuu,N/A,Manga (3 vols),Nov 2011 - Feb 2015
38424,Buddy Complex,N/A,Manga (2 vols),Jan 2014 - Oct 2014
38425,Kikokugai: The Cyber Slayer,N/A,Light Novel (2 vols),Dec 2004 - Feb 2005
38426,Suisei no Gargantia Gaiden: Shounen to Kyojin,N/A,Light Novel (1 vols),Nov 2013 - Nov 2013
38427,Phantom Burai,N/A,Manga (12 vols),1978 - 1984
38428,Psyche Princess,N/A,Light Novel (3 vols),Oct 2009 - May 2010
38429,Chigatari.,N/A,Light Novel (3 vols),Aug 2010 - Mar 2011
38430,Giga Tokyo Toy Box: SP,N/A,Manga (1 vols),Sep 2007 - Mar 2013
38431,Daruma-Kagura,N/A,Manga (2 vols),Mar 2011 - Mar 2012
38432,Rinkan no Madoushi,N/A,Light Novel (10 vols),Nov 2007 - Aug 2012
38433,Ryuugoroshi no Sugosu Hibi,N/A,Light Novel (11 vols),Sep 2012 - Jan 2014
38434,Kantai Collection: Ikkousen, Demasu!,N/A,Light Novel (? vols),Feb 2014 -
38435,Ma Yori mo Kuroku Wagamama ni Mahou Shoujo wa Yume wo Miru,N/A,Light Novel (2 vols),Feb 2011 - Sep 2011
38436,Jigoku Yakyuu☆Wild Witches: Bishoujo darake no Team de Play Ball!?,N/A,Light Novel (1 vols),Dec 2012 - Dec 2012
38437,Joshiritsu no Takasugiru Suiei-bu de Irojikake ni Maketa Ore,N/A,Light Novel (1 vols),Jul 2013 - Jul 2013
38438,Kikaijikake no Jakitsukai,N/A,Light Novel (1 vols),Apr 2004 - Apr 2004
38439,Hua Cao Guan Xi - Close to You,N/A,Manhua (? vols),-
38440,Teito Monogatari,N/A,Manga (2 vols),1987 - 1989
38441,Teito Monogatari: Tokio Wars,N/A,Manga (1 vols),1989 - 1990
38442,Yumeyume: Onmyouji Kidan,N/A,Manga (1 vols),Dec 2001 - Dec 2001
38443,"Bungaku Shoujo" to Koisuru Episode,N/A,Light Novel (4 vols),2007 - 2010
38444,Hanjuku Sakka to "Bungaku Shoujo" na Muse,N/A,Light Novel (1 vols),May 2011 - May 2011
38445,Gin no Sato,N/A,Manga (1 vols),Apr 1994 - Jun 1996
38446,Ningyou no Yakata,N/A,Manga (1 vols),Dec 1993 - Dec 1993
38447,Boy Meets Heart!,N/A,Light Novel (2 vols),Jun 2011 - Nov 2011
38448,Mystery Minzoku Gakusha Yakumo Itsuki,N/A,Manga (9 vols),2002 - 2004
38449,Mikazuki Ryuu Ibun: Date Masamune Koushi,N/A,Manga (? vols),-
38450,Shin Sakura Tsuushin,N/A,Manga (2 vols),Feb 2014 - Aug 2015
38451,Mousou Kagyou no Michinaga-san,N/A,Manga (3 vols),Dec 2012 - Apr 2014
38452,Sin For Not Swallowing,N/A,Manhwa (? vols),Nov 2013 - Nov 2013
38453,Melo Neko - Neko Manga Anthology,N/A,Manga (1 vols),Mar 2012 - Mar 2012
38454,Choko Beast!!,N/A,Manga (4 vols),1996 -
38455,Yell,N/A,One-shot (? vols),Jul 2012 - Jul 2012
38456,Natsu no Hi to, Bokura to, Mahou,N/A,Manga (? vols),Feb 2014 - Mar 2014
38457,Free!,N/A,Manga (2 vols),Oct 2010 - Apr 2014
38458,Virgin Road,N/A,Manga (1 vols),Nov 2005 - Nov 2005
38459,Rokumonsen Rock,N/A,Manga (4 vols),Jun 2013 - Jul 2015
38460,Ashita e Kick Off,N/A,Manga (1 vols),Aug 1976 - Oct 1977
38461,Kake wa Russia de,N/A,Light Novel (? vols),Feb 2014 -
38462,Toro Fuwa Milky Hanayome Shuugyou: Goshujinsama to Maid,N/A,Light Novel (1 vols),Feb 2014 - Feb 2014
38463,Shousetsuban Yowamushi Pedal,N/A,Light Novel (? vols),Feb 2014 -
38464,Taishou Rouman: Oni-san Yameteee!!,N/A,Manga (2 vols),Aug 2013 - Jul 2014
38465,Koumei no Yome.,N/A,Manga (? vols),Dec 2010 -
38466,Photokano: Love Album,N/A,Manga (2 vols),Jun 2012 - Aug 2013
38467,Photokano: Happy Album,N/A,Manga (2 vols),Mar 2012 - Aug 2013
38468,Gregory Horror Show: Another World,N/A,Manga (1 vols),Oct 2007 - Jan 2008
38469,Chuugaku-sei Nikki,N/A,Manga (4 vols),May 2013 - Apr 2015
38470,Koko ga Genkai no Oval Gakuen,N/A,Manga (3 vols),Jul 2013 - May 2015
38471,Abu-san,N/A,Manga (107 vols),1973 - Feb 2014
38472,I Love You♥,N/A,Doujinshi (1 vols),Feb 2011 - Feb 2011
38473,Rockman,N/A,Manga (1 vols),Jun 1992 - Oct 1992
38474,Rockman: Dr. Wily no Inbou,N/A,Manga (1 vols),Jun 1993 - Jan 1994
38475,Rockman 4,N/A,Manga (1 vols),Jan 1992 - May 1992
38476,Rockman 5,N/A,Manga (2 vols),1992 - 1993
38477,Nanahara Nanase no Soshage Kouza,N/A,Light Novel (1 vols),Jun 2013 - Jun 2013
38478,Guren no Oujo to Zettai Kioku no Kuro Ouji,N/A,Light Novel (2 vols),Feb 2014 - May 2015
38479,Jinrou to Thief Guild,N/A,Light Novel (1 vols),Feb 2014 - Feb 2014
38480,Shousetsu Higashi no Eden,N/A,Light Novel (1 vols),Apr 2009 - Sep 2009
38481,Shousetsu Higashi no Eden Gekijouban,N/A,Light Novel (1 vols),Apr 2010 - Apr 2010
38482,Nobunaga the Fool,N/A,Manga (2 vols),Dec 2013 - Jan 2015
38483,Persona 4: Yasoinaba Case File,N/A,Manga (1 vols),Sep 2012 - Sep 2012
38484,Tartaros Gekijou,N/A,Manga (? vols),2009 -
38485,Persona x Tantei Naoto,N/A,Manga (? vols),Nov 2012 - Dec 2014
38486,Yume no Crayon Oukoku,N/A,Manga (3 vols),1997 - 1998
38487,Suteki ni Dish Up!,N/A,Manga (1 vols),Feb 1997 - Jul 1997
38488,Tondemo Knight,N/A,Manga (3 vols),May 1996 - Jul 1997
38489,JOKER,N/A,Manga (2 vols),Nov 1997 - Oct 1998
38490,Sakura no Ame,N/A,Light Novel (? vols),Feb 2012 -
38491,Punisher,N/A,Manga (7 vols),Feb 2008 - Apr 2009
38492,Mizuki Shigeko-san to Musubaremashita,N/A,Light Novel (3 vols),Feb 2014 - Oct 2014
38493,Yuusha Rin no Densetsu,N/A,Manga (2 vols),Jul 2013 - Jul 2014
38494,Azumi (2008),N/A,Manga (18 vols),Dec 2008 - Feb 2014
38495,Kemono no Hanamichi: FFXI - Dengeki no Ryodan Gaiden,N/A,Manga (2 vols),2006 - 2007
38496,Suspicious Scandal,N/A,Manhwa (5 vols),2010 - 2011
38497,Tonda Haneko Jou,N/A,Manga (? vols),1928 -
38498,Sadistic 88,N/A,Light Novel (3 vols),Mar 2009 - Oct 2009
38499,Sekuken!,N/A,Light Novel (3 vols),May 2010 - May 2011
38500,Wizard's Brain,N/A,Light Novel (? vols),Feb 2001 -
38501,Angel Trumpet,N/A,Manga (13 vols),May 2012 - Aug 2017
38502,Neko Pitcher,N/A,Manga (? vols),Apr 2013 -
38503,Midara na Nettaigyo,N/A,Manga (7 vols),Jul 2013 - Apr 2016
38504,Chuugoku Yome Nikki,N/A,Manga (? vols),Aug 2011 -
38505,Kanikousen,N/A,Manga (1 vols),Nov 2008 - Nov 2008
38506,Pact,N/A,Manga (5 vols),Feb 2014 - Feb 2015
38507,Maze Maker no Capriccio,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
38508,Uchuu Roshin Mumo,N/A,Manga (3 vols),Apr 2011 - Aug 2013
38509,Chikara no Arika,N/A,Manga (2 vols),2002 - 2003
38510,Ogami Matsugorou,N/A,Manga (15 vols),1987 - 1990
38511,Dainihon Samurai Girl,N/A,Manga (? vols),Feb 2014 -
38512,Dainihon Samurai Girl,N/A,Light Novel (9 vols),Jul 2012 - Jan 2015
38513,Dainihon Samurai Girl Gekijou,N/A,Manga (1 vols),Mar 2013 - Oct 2013
38514,Anemone☆Royale,N/A,Light Novel (4 vols),Sep 2010 - Sep 2011
38515,Shikoutei, Nihon ni Tatsu!,N/A,Light Novel (1 vols),Jan 2013 - Jan 2013
38516,Philip Hoggins no Mori,N/A,Manga (1 vols),1992 - 1992
38517,Daikusei Kuuki Heishidan,N/A,Manga (4 vols),Apr 2009 - Nov 2009
38518,Shisha no Sasayaki,N/A,Manga (4 vols),Mar 2003 - Nov 2004
38519,Metal Jack!,N/A,Light Novel (2 vols),Dec 2011 - Jul 2012
38520,Shinigami-kun,N/A,Manga (13 vols),1983 - 1990
38521,Knight Inspector: Shien no Kariudo,N/A,Light Novel (1 vols),Mar 2011 - Mar 2011
38522,Ectorave! Kanojo to Ore no Mokushiroku,N/A,Light Novel (1 vols),Sep 2011 - Sep 2011
38523,Hyakunen no Koi wa Samerutomo,N/A,Manga (1 vols),Nov 2000 - Nov 2000
38524,Tokyo Ravens: Girls Photograph,N/A,Manga (1 vols),Jan 2014 - May 2014
38525,Tokyo Ravens: Another x Holiday,N/A,Manga (1 vols),Oct 2013 - Jun 2014
38526,Thanatos no Shisha,N/A,Manga (4 vols),Feb 2013 - Sep 2014
38527,Notari Matsutarou,N/A,Manga (36 vols),Jul 1973 - Apr 1999
38528,Kinki Anthology: Feroce,N/A,Manga (1 vols),Oct 2012 - Oct 2012
38529,Kumo wo Koroshita Otoko,N/A,Manga (1 vols),Apr 2003 - Oct 2004
38530,Masca: The Beginning,N/A,Manhwa (2 vols),Dec 2001 - Dec 2001
38531,Kami Appli,N/A,Manga (27 vols),Apr 2012 - Oct 2020
38532,Mahou Sekai wa Onna Bakari de, Ore ga Papa!?,N/A,Light Novel (3 vols),Oct 2011 - Dec 2012
38533,Hakuginhi,N/A,Manga (? vols),Oct 2013 -
38534,Ore ga Abnormal Kamoshirenai Ken ni Tsuite,N/A,Manga (? vols),Aug 2013 -
38535,Machigai Eiyuu no Isekai Shoukan,N/A,Light Novel (? vols),Feb 2014 -
38536,Mahoujin Guruguru 2,N/A,Manga (? vols),Nov 2012 -
38537,Amai Seikatsu: 2nd Season,N/A,Manga (? vols),Nov 2011 -
38538,Rokujouma no Shinryakusha!?,N/A,Manga (5 vols),Dec 2013 - Feb 2017
38539,Neuro Hard: Hachi no Wakusei,N/A,Manga (1 vols),Aug 1992 - May 1994
38540,Scrapped Princess: Supplement,N/A,Light Novel (5 vols),Oct 2002 - Oct 2005
38541,Homun no Renkinjutsu-bu,N/A,Manga (2 vols),Feb 2014 - Dec 2014
38542,Busou Chuugakusei 2045: Natsu,N/A,Manga (3 vols),Sep 2012 - Feb 2014
38543,Shinonome Yuuko Series,N/A,Light Novel (3 vols),Sep 2011 - May 2012
38544,Chicken Cutlet Prince,N/A,Manhua (? vols),2010 -
38545,Ranran,N/A,Manga (1 vols),Apr 2009 - Aug 2010
38546,Seinaru Usotsuki,N/A,Manga (1 vols),Jul 2009 - Sep 2011
38547,Kakuritsu Sousakan Mikoshiba Gakuto: Misshitsu no Game,N/A,Light Novel (1 vols),Aug 2011 - Aug 2011
38548,A.-D.O.G.S.,N/A,Manga (3 vols),Nov 2001 - Jun 2002
38549,Hannari to,N/A,Manga (4 vols),Feb 2007 - Jun 2008
38550,8 Man Infinity,N/A,Manga (6 vols),2004 - 2007
38551,Chi to Chocolate,N/A,Manga (3 vols),Mar 2014 - Nov 2015
38552,Watashi no Hibi,N/A,Manga (1 vols),Dec 2013 - May 2015
38553,G-Cup,N/A,Manga (1 vols),2007 - 2007
38554,Dream Hunter Rem Alternative,N/A,Manga (2 vols),Mar 2011 - Jun 2013
38555,Sanbaka,N/A,Manga (? vols),Jan 2014 -
38556,Mon Cheri CoCo,N/A,Manga (3 vols),1971 - 1971
38557,Toaru Hikuushi e no Koiuta,N/A,Manga (4 vols),Feb 2014 - Sep 2015
38558,Kidou Senshi Gundam U.C.0094: Across the Sky,N/A,Manga (4 vols),Nov 2012 - Sep 2014
38559,Majo to Dinner,N/A,Manga (1 vols),Mar 2012 - Apr 2017
38560,VRMMO wo Kane no Chikara de Musou suru,N/A,Light Novel (6 vols),Mar 2014 - Oct 2015
38561,Strike Witches: Africa no Majo - Kei's Report,N/A,Light Novel (3 vols),Mar 2012 - Feb 2014
38562,A-bout!!: Asagiri Daikatsuyaku-hen,N/A,Manga (5 vols),Jun 2013 - May 2014
38563,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,N/A,Novel (17 vols),Feb 2013 - Mar 2021
38564,Ijinkan Garou,N/A,Light Novel (? vols),Feb 2014 -
38565,Kidou Senshi Gundam 0083: Rebellion,N/A,Manga (16 vols),Jun 2013 - Feb 2021
38566,Shimaman,N/A,Manga (2 vols),Jan 2013 - Jan 2014
38567,Renai☆SLG,N/A,Manga (? vols),Oct 2013 -
38568,Sugar Wall,N/A,Manga (6 vols),Jun 2013 - Nov 2016
38569,Onna no Ana,N/A,Manga (1 vols),Jan 2010 - Jun 2010
38570,Koi ni Tsukimono,N/A,Manga (1 vols),Feb 2014 - Feb 2014
38571,Necrolog,N/A,Manga (4 vols),Sep 2010 - Oct 2012
38572,Shadow Skill: Phantom of Shade,N/A,Manga (1 vols),Jul 1997 - Dec 1998
38573,Shadow Skill (2000),N/A,Manga (11 vols),Feb 2000 - Mar 2014
38574,Kung Fu Panda,N/A,Manga (1 vols),Feb 2009 - Feb 2009
38575,Gakkou no Kaidan,N/A,Light Novel (10 vols),Jan 2006 - Jul 2010
38576,Gakkou no Kaidan,N/A,Manga (4 vols),Mar 2010 - Mar 2012
38577,Mouretsu Pirates: Abyss of Hyperspace,N/A,Manga (2 vols),Dec 2013 - Sep 2014
38578,Rugby-bu Joshi Manager Kakumei: Nazuna no Onegai!!,N/A,Manga (2 vols),Jan 2014 - Dec 2014
38579,Hitsuji no Ki,N/A,Manga (5 vols),Sep 2011 - Apr 2014
38580,Shissou Nikki 2: Al-chuu Byoutou,N/A,Manga (1 vols),Oct 2013 - Oct 2013
38581,Aquamarine,N/A,Manhwa (3 vols),2008 - 2009
38582,Akogare♡Ai Land,N/A,Manga (1 vols),Jul 1983 - Jul 1983
38583,Rice Shoulder,N/A,Manga (18 vols),Jan 2007 - Nov 2013
38584,KICK! We can change!,N/A,Manga (1 vols),May 2007 - Jul 2007
38585,Kaitou Alexandrite,N/A,Manga (8 vols),Oct 2006 - May 2011
38586,Fumi-chan no Kyuushokubukuro,N/A,Manga (? vols),Jan 2014 -
38587,Omae wa Mada Gunma wo Shiranai,N/A,Manga (? vols),Oct 2013 -
38588,Kanon,N/A,Light Novel (6 vols),Nov 1999 - Mar 2011
38589,Minna no Himitsu,N/A,Light Novel (4 vols),Jun 2009 - Jun 2010
38590,Astro Kyuudan,N/A,Manga (20 vols),Aug 1972 - Jun 1976
38591,Kappei,N/A,Manga (6 vols),May 2011 - Aug 2014
38592,Henai Psychedelic,N/A,Light Novel (2 vols),Apr 2011 - Aug 2011
38593,Houkai Seiki Joxer,N/A,Manga (3 vols),Mar 2014 - Dec 2014
38594,Tawara Neko to Machigai Jinsei,N/A,Manga (7 vols),Feb 2014 - Dec 2015
38595,Seitokai Sousenkyo,N/A,Manga (1 vols),Mar 2014 - Jul 2014
38596,Tokyo Genji Monogatari,N/A,Manga (5 vols),Mar 2014 - Mar 2015
38597,Kidou Senshi Gundam: Gyakushuu no Char,N/A,Manga (1 vols),1998 - 1999
38598,Kaeru no Ossan,N/A,Manga (? vols),Apr 2013 - Mar 2015
38599,Onna ni Horesasu Meigenshuu,N/A,Manga (? vols),Dec 2013 -
38600,Pandora Restaurant!,N/A,Manga (1 vols),Jun 2010 - Nov 2010
38601,Hyoufuu no Kolkka: Yuki no Yousei to Shiroi Shinigami,N/A,Light Novel (1 vols),May 2012 - May 2012
38602,Tomodachi ni, Naretara.,N/A,One-shot (? vols),Jan 2012 - Jan 2012
38603,Kuchibiru ni Uta wo,N/A,Manga (3 vols),Mar 2013 - Aug 2014
38604,Aoni no Sora ni Ryuu wa Naku,N/A,Manga (2 vols),Mar 2013 - Jan 2014
38605,Kirisaki Walter,N/A,Manga (2 vols),Mar 2013 - Jan 2014
38606,Shindou,N/A,Manga (4 vols),Apr 1997 - Jun 1998
38607,Ochibi-san,N/A,Manga (10 vols),Apr 2007 - Dec 2019
38608,Afternoon Lavendar,N/A,Light Novel (1 vols),Mar 2008 - Mar 2008
38609,Blue World,N/A,Manga (4 vols),1995 - 1998
38610,Tokutou Tenjouin Alpha no Nanjiken,N/A,Manga (3 vols),Feb 2014 - Feb 2015
38611,Chaser,N/A,Manga (? vols),Aug 2012 -
38612,Ore wa Captain,N/A,Manga (35 vols),Sep 2003 - Mar 2014
38613,Drop OG - Out of Ganchu,N/A,Manga (? vols),Jul 2011 -
38614,Deep Water - Shinen,N/A,Manga (1 vols),Aug 2013 - Feb 2014
38615,Rock Paper Scissors,N/A,Light Novel (2 vols),Oct 2013 - Feb 2014
38616,Ganbare! Kieruna!! Shikiso Usuko-san,N/A,Manga (12 vols),Jan 2009 - Jan 2014
38617,1984-nen,N/A,Manga (1 vols),Jan 2012 - Jan 2012
38618,Hamamura Nagisa no Keisan Note,N/A,Manga (10 vols),May 2013 - Dec 2016
38619,Hamamura Nagisa no Keisan Note,N/A,Light Novel (? vols),Jul 2009 -
38620,Seito Shokun!: Saishuushou - Tabidachi,N/A,Manga (30 vols),Apr 2011 - Mar 2019
38621,Seito Shokun!: Kyoushi-hen,N/A,Manga (25 vols),2003 - Mar 2011
38622,Yoru ga Kuru Made Matte,N/A,Light Novel (3 vols),Dec 2009 - Apr 2011
38623,Kamisama to Unmei Kakumei no Paradox,N/A,Manga (2 vols),Feb 2013 - Apr 2014
38624,Psycho-Pass Zero: Namae no Nai Kaibutsu,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
38625,Hitsugi no Chaika kka,N/A,Manga (1 vols),Aug 2011 - Mar 2014
38626,Heiwa no Kane Series,N/A,Manga (1 vols),May 1972 - Sep 1972
38627,Loose-Leaf no Chiru Aki ni,N/A,One-shot (? vols),Feb 2007 - Feb 2007
38628,Non-Sugar & Straight,N/A,One-shot (? vols),Feb 2009 - Feb 2009
38629,Itsumo Kokoro ni Taiyou Shinbun,N/A,Manga (1 vols),2001 - 2006
38630,Kyou wo Aruku,N/A,Manga (1 vols),Feb 2014 - Feb 2015
38631,Seikai no Danshou,N/A,Light Novel (? vols),Jul 2005 -
38632,Tokkabu: Tokubetsu Kagai Katsudou-bu,N/A,Manga (4 vols),Mar 2013 - Jan 2015
38633,Ori no Kagi,N/A,One-shot (? vols),Apr 2011 - Apr 2011
38634,Wakaba*Girl,N/A,Manga (1 vols),Jul 2010 - 2013
38635,Cake,N/A,One-shot (? vols),Aug 2013 - Aug 2013
38636,Blue Gale,N/A,Manga (1 vols),Nov 2001 - Nov 2001
38637,Chinyuuki: Tarou to Yukai na Nakama-tachi,N/A,Manga (6 vols),Nov 1990 - Mar 1992
38638,Minamoto Hakase no Ijou na xx,N/A,Manga (3 vols),Jan 2009 - Feb 2011
38639,PuriPuri!!,N/A,Light Novel (3 vols),Aug 2009 - Feb 2010
38640,Na no Nai Shisha,N/A,Light Novel (1 vols),Nov 2011 - Nov 2011
38641,Aisazu ni wa Irarenai,N/A,Manga (3 vols),Mar 1982 - Sep 1982
38642,Kankin Tantei,N/A,Manga (2 vols),2010 - 2012
38643,Mok Nan-Ah Honeymoon Diary,N/A,Manhwa (6 vols),-
38644,To Start,N/A,One-shot (? vols),2013 - 2013
38645,Himitsu no Hanazono,N/A,Manga (2 vols),Mar 2009 - Sep 2012
38646,Shinigami no Kyou,N/A,Manga (? vols),Oct 2010 -
38647,Kantou Heiya,N/A,Manga (4 vols),Sep 1976 - Aug 1978
38648,Toshokan no Minarai Shisho,N/A,One-shot (? vols),Apr 2014 - Apr 2014
38649,Aijou Hyougen,N/A,Manga (1 vols),Nov 2004 - Oct 2006
38650,Kimi to Shitai to Boku no Kaitou,N/A,Manga (3 vols),Nov 2012 - Apr 2014
38651,Jigoku Sensei Nube Neo,N/A,Manga (17 vols),Apr 2014 - Dec 2018
38652,Shirasagi Konoha ni Sonoke wa Nai!,N/A,Light Novel (1 vols),Jun 2010 - Jun 2010
38653,Shadow Homestay,N/A,Light Novel (1 vols),Jan 2010 - Jan 2010
38654,Haratama Kiyotama,N/A,Manga (1 vols),Apr 2014 - Jul 2014
38655,Ai Mai Mii,N/A,Manga (11 vols),Jun 2009 - May 2021
38656,Koutetsu no Shoujo-tachi,N/A,Manga (4 vols),Oct 2001 - 2004
38657,Kiniro no Corda: Blue♪Sky,N/A,Manga (2 vols),Nov 2013 - Jun 2014
38658,Dareka Kafuka wo Mamotte,N/A,Manga (2 vols),Mar 2011 - Jan 2012
38659,Rose Guns Days: Last Season,N/A,Manga (2 vols),Apr 2014 - Jun 2015
38660,Manga de Wakaru Nanatsu no Shuukan,N/A,Manga (? vols),Oct 2013 -
38661,Nigetemo Nigetemo,N/A,Manga (1 vols),Nov 2012 - Jun 2014
38662,Switch dj - Homes,N/A,Doujinshi (1 vols),Aug 2010 - Aug 2010
38663,Switch dj - Sparkle,N/A,Doujinshi (1 vols),Dec 2009 - Dec 2009
38664,Strega!,N/A,Manga (3 vols),Sep 2001 - Oct 2003
38665,Yousei Tanteisha,N/A,Manga (1 vols),Jul 1993 - Jul 1993
38666,Nippon Furusato Chinbotsu,N/A,Manga (1 vols),Jun 2006 - Jun 2006
38667,Dengeki Neko-mimi Zamurai,N/A,Manga (1 vols),Oct 2006 - Oct 2009
38668,Sekai Seifuku: Bouryaku no Zvezda - Comic Anthology,N/A,Manga (? vols),Mar 2014 -
38669,Zekkyou Gakkyuu,N/A,Light Novel (? vols),Jun 2011 -
38670,Uchuu Sensou,N/A,Manga (1 vols),Apr 2010 - Apr 2010
38671,Rengoku Hime,N/A,Light Novel (6 vols),Aug 2010 - Jan 2013
38672,B.A.D.: Chocolate Days,N/A,Light Novel (4 vols),Jan 2011 - Dec 2014
38673,Don Quixote,N/A,Manga (1 vols),Mar 2009 - Mar 2009
38674,Hakugei,N/A,Manga (1 vols),Mar 2009 - Mar 2009
38675,Char no Nichijou,N/A,Manga (? vols),Jul 2012 -
38676,Sorairo Pandemic,N/A,Light Novel (4 vols),Jan 2010 - Mar 2011
