Rank,Title,Score,Chapters/Volumes,Published
12469,Echo-Pun,6.62,Manga (2 vols),Mar 2008 - May 2010
12470,Mikake no Nijuusei,6.62,Manga (1 vols),Dec 2009 - Jun 2011
12471,Megami no Libra,6.62,Manga (4 vols),Mar 2012 - Oct 2013
12472,Inazuma Eleven Go,6.62,Manga (7 vols),Oct 2011 - Mar 2014
12473,Rad & Rinpu,6.62,One-shot (? vols),Aug 2011 - Aug 2011
12474,Ani ga Imouto de Imouto ga Ani de.,6.62,Manga (7 vols),Feb 2012 - Oct 2014
12475,Kimi wa Maru de, Ano Hana no You de.,6.62,Manga (1 vols),- 2012
12476,Konya mo Jirettai,6.62,Manga (1 vols),Jul 2010 - Mar 2013
12477,Shishunki na Adam: Evil Eyes,6.62,Manga (4 vols),Jul 2012 - Apr 2018
12478,Rojiura no Mahou Tantei Jimusho,6.62,One-shot (? vols),2012 - 2012
12479,Kuro no Shishi,6.62,Manga (4 vols),May 1978 - Jun 1979
12480,Lore no Mori,6.61,Manga (1 vols),Apr 2008 - Dec 2008
12481,Setsuna no Rakuen,6.61,Manga (1 vols),Apr 2007 - Jun 2007
12482,Amayadori wa Bus Tei de,6.61,Manga (1 vols),Oct 2006 - Oct 2009
12483,Shitsujisama to Himegoto,6.61,Manga (2 vols),2008 -
12484,Dark Seed,6.61,Manga (3 vols),2006 -
12485,Arion,6.61,Manga (5 vols),Mar 1979 - Sep 1984
12486,Dois Sol,6.61,Manga (2 vols),Feb 2011 - Jun 2011
12487,Fuusuke,6.61,Manga (1 vols),Sep 1969 - Mar 1972
12488,China Girls,6.61,Manhua (1 vols),Feb 2010 - Feb 2010
12489,Bloody Mary,6.61,Manga (4 vols),2000 - 2003
12490,Dog Days,6.61,Manga (1 vols),Apr 2011 - Sep 2011
12491,A Bias Girl,6.61,Manhwa (2 vols),Jun 2011 - Feb 2012
12492,G,6.61,Manga (1 vols),Nov 1986 - Mar 1987
12493,Eien wo Sagashite,6.61,Manga (1 vols),2007 - 2007
12494,Kokoro no Subete wo,6.61,Manga (1 vols),Aug 2010 - Aug 2010
12495,Idol wa xxxx nante Shimasen!,6.61,Manga (3 vols),Jan 2012 - Nov 2013
12496,Tsuki no Shizumu made,6.61,Manga (2 vols),Jun 2012 - Mar 2013
12497,Viskeith no Akai Ningyou,6.61,One-shot (? vols),Sep 2012 - Sep 2012
12498,Gunjou Rain,6.61,One-shot (? vols),Aug 2012 - Aug 2012
12499,Yadokari Honpo,6.61,One-shot (? vols),Sep 2011 - Sep 2011
12500,Hikaru to Hikari,6.61,Manga (2 vols),Jul 2012 - Feb 2014
12501,Orthoros,6.61,One-shot (? vols),Jun 2012 - Jun 2012
12502,Diabolik Lovers: Prequel,6.61,Manga (1 vols),Feb 2013 - Feb 2013
12503,Harukaze no Snegurochka,6.61,Manga (1 vols),May 2013 - May 2014
12504,Urushiha Sarara wa Koi nado Shinai!,6.61,Manga (4 vols),Jan 2018 - May 2021
12505,Kuromori-san wa Smartphone ga Tsukaenai,6.61,Manga (3 vols),Nov 2017 - Feb 2019
12506,Isekai Death Game ni Tensou sarete Tsurai,6.61,Manga (3 vols),Jan 2018 - Jul 2019
12507,xx demo Mahou Shoujo ni Naremasu ka?,6.61,Manga (2 vols),Dec 2016 - Dec 2017
12508,Ikenai Kanojo no Otetsudai,6.61,Manga (3 vols),Aug 2017 - Aug 2018
12509,Gokutei Higuma,6.61,Manga (3 vols),Dec 2018 - Jul 2019
12510,Aka no Grimoire,6.61,Manga (? vols),Sep 2018 -
12511,Zenaku no Kuzu,6.61,Manga (5 vols),Nov 2013 - Mar 2016
12512,Isekai Kitchen: Around 30 Eiyoushi no Second Life,6.61,Manga (2 vols),Dec 2018 - Nov 2019
12513,Gotouge Koyoharu Tanpenshuu,6.61,Manga (1 vols),Jun 2013 - Apr 2015
12514,Outaishihi ni nante Naritakunai!!,6.61,Manga (? vols),Oct 2019 -
12515,Ijimeru Yabai Yatsu,6.61,Manga (? vols),Aug 2018 -
12516,Watashi wa Otonashiku Kiesaru Koto ni Shimasu,6.61,Manga (? vols),Jul 2019 -
12517,Sensei ni wa Mada Iwanai,6.61,Manga (1 vols),Jun 2019 - Jun 2020
12518,Goshujinsama to Yuku Isekai Survival! The Comic,6.61,Manga (? vols),Mar 2020 -
12519,Botabota,6.61,Manga (1 vols),Dec 2020 - Feb 2021
12520,Dekiai Reijou wa Dannasama kara Nigeraremasen...! ♡ Anthology Comic,6.61,Manga (? vols),Aug 2020 -
12521,Lady to Queen,6.61,Manhwa (? vols),Jun 2019 - Dec 2021
12522,Sekai Saikyou no Doryokuka: Dare mo Shiranai "Doryoku" no Sainou wo Sazukatta node Ore dake ga Dekiru Kikakugai no Doryoku de Saikyou ni Naru,6.61,Manga (4 vols),Sep 2020 - Jan 2022
12523,Pure Kare.,6.61,Manga (1 vols),Jun 2010 - Jan 2013
12524,Lucia,6.61,Manhwa (? vols),Mar 2019 -
12525,Tenshi no Su,6.61,Manga (1 vols),2000 -
12526,Kajika,6.61,Manga (1 vols),Jul 1998 - Sep 1998
12527,No Bra,6.61,Manga (5 vols),Jan 2002 - Jun 2004
12528,Ourou,6.61,Manga (1 vols),Mar 1989 - May 1989
12529,Zan,6.61,Manga (2 vols),Jul 2006 - Nov 2006
12530,Miss Rain,6.61,Manga (1 vols),Mar 1987 - Jun 1990
12531,Nousatsu Cream,6.61,Manga (1 vols),Jan 2007 - Jan 2007
12532,Extra Heavy Syrup,6.61,Manga (1 vols),2003 -
12533,Shin Megami Tensei [Kahn],6.61,Manga (9 vols),1995 - 2002
12534,Good-bye, My 19 year Old Self,6.61,Manhwa (? vols),2005 - 2005
12535,Tamara,6.61,Manga (1 vols),2004 - 2004
12536,Getter Robo Hien: The Earth Suicide,6.61,Manga (3 vols),Jul 2007 - Nov 2008
12537,Ghost Logic,6.61,One-shot (? vols),Apr 2004 - Apr 2004
12538,Wild School,6.61,Manhwa (5 vols),2004 - 2005
12539,Kiss Kiss Kiss,6.61,Manga (2 vols),2003 - 2004
12540,The Sea Where The Siren Lives,6.61,One-shot (? vols),1999 - 1999
12541,Nii-chan, Icchatte!,6.61,Manga (1 vols),-
12542,Oninagi,6.61,Manga (4 vols),Mar 2006 - Feb 2010
12543,Foo Fighter Fuji,6.61,One-shot (? vols),2008 - 2008
12544,Love x Rob x Stockholm,6.61,Manga (2 vols),Apr 2009 - May 2010
12545,Tsumi to Batsu,6.61,Manga (1 vols),Nov 1953 - Nov 1953
12546,Erotic Horror,6.61,Manga (1 vols),Aug 2009 - Aug 2009
12547,Blame Gakuen! And So On,6.61,Manga (1 vols),Feb 2004 - Aug 2008
12548,Senpai, Sore Hitokuchi Kudasai!,6.61,Manga (2 vols),Jul 2015 - Nov 2016
12549,Ane no Onaka wo Fukuramaseru no wa Boku,6.61,Manga (4 vols),Sep 2014 - Dec 2016
12550,A.,6.61,Manga (2 vols),Jul 2015 - Dec 2015
12551,Sakashita-senpai no Koigokoro,6.61,One-shot (? vols),Mar 2014 - Mar 2014
12552,Namida wo Yurushita Jigoku no Shisha,6.61,One-shot (? vols),Apr 2010 - Apr 2010
12553,Manuke na FPS Player ga Isekai e Ochita Baai,6.61,Manga (? vols),Feb 2016 -
12554,Koisuru Yankee Girl,6.61,Manga (5 vols),Dec 2014 - Aug 2019
12555,Namete, Kajitte, Tokidoki Medete,6.61,Manga (? vols),Sep 2016 -
12556,Hirune Hime: Shiranai Watashi no Monogatari,6.61,Manga (2 vols),Feb 2017 - Dec 2017
12557,Gakusou,6.61,One-shot (? vols),Jun 2016 - Jun 2016
12558,Now Loading...!,6.61,Manga (1 vols),Nov 2016 - Mar 2017
12559,Koi-iro Canvas,6.61,One-shot (? vols),Aug 2013 - Aug 2013
12560,Ousama wa Shitsuji-sama,6.61,Manga (1 vols),Dec 2011 - Aug 2012
12561,Youkai Watch,6.61,Manga (? vols),Dec 2012 -
12562,Ningyo Hime to Ouji-sama,6.61,One-shot (? vols),Mar 2014 - Mar 2014
12563,Mitsukubi Condor,6.61,Manga (3 vols),Jul 2014 - Nov 2014
12564,Yakushoku Distopiary,6.61,Manga (5 vols),Aug 2014 - Sep 2016
12565,Kakuriyo Monogatari,6.60,Manga (8 vols),Jul 2013 - Dec 2014
12566,Kamisama bakari Koi wo Suru,6.60,Manga (2 vols),2011 - 2013
12567,Shiroi Majo,6.60,Manga (1 vols),Jan 2014 - Jun 2014
12568,Yowamushi Montblanc,6.60,One-shot (? vols),Nov 2013 - Nov 2013
12569,29-sai Dokushin wa Isekai de Jiyuu ni Ikita......katta.,6.60,Light Novel (10 vols),Jun 2014 - Aug 2018
12570,Jinrou Game,6.60,Manga (3 vols),Jan 2014 - Jun 2015
12571,Kemono Switch,6.60,Manga (3 vols),Feb 2014 - Apr 2015
12572,Amakute Zurui Wana no Naka,6.60,Manga (1 vols),Oct 2014 - Nov 2014
12573,Corpse Party: Coupling x Anthology,6.60,Manga (1 vols),Aug 2011 - Aug 2011
12574,Mikansei Girl,6.60,Manga (1 vols),Jan 2014 - Jul 2014
12575,Natsu no Zangai,6.60,Manga (1 vols),-
12576,First Love: Anata ga Watashi wo Sabishiku Saseru,6.60,Manga (1 vols),Feb 2008 - Feb 2008
12577,Rui-Rui,6.60,Manga (2 vols),Dec 2009 - Jan 2011
12578,1LDK♥Shitsuji,6.60,Manga (1 vols),Jan 2010 - Jan 2010
12579,1-nen 5-kumi Ikimonogakari,6.60,Manga (6 vols),Oct 2009 - Dec 2012
12580,Celestial Clothes,6.60,Manga (11 vols),Jun 2010 - Feb 2016
12581,Balance Days,6.60,One-shot (? vols),Apr 2010 - Apr 2010
12582,Panty & Stocking with Garterbelt,6.60,Manga (1 vols),Aug 2010 - Jun 2011
12583,Sicilia de Aishite,6.60,Manga (1 vols),2009 - 2009
12584,Pocket Monsters RéBURST,6.60,Manga (8 vols),Mar 2011 - Oct 2012
12585,Ziggurat,6.60,Manga (? vols),May 2009 -
12586,Megu♥Milk,6.60,Manga (3 vols),Jul 2010 - Sep 2011
12587,Rasen no Vamp,6.60,Manga (1 vols),Mar 2011 - Apr 2011
12588,Momibaraishi,6.60,Manga (3 vols),Jan 2011 - Dec 2011
12589,Kuroi Ame ni Utarete,6.60,Manga (1 vols),1966 - 1966
12590,Zen Martial Arts Academy,6.60,Manhwa (4 vols),2010 - 2010
12591,Kagaku na Yatsura,6.60,Manga (6 vols),Feb 2010 - Dec 2013
12592,Kiss made no Kyori,6.60,Manga (1 vols),Dec 2008 - Dec 2008
12593,Gakuen Police,6.60,Manga (2 vols),May 2012 - Jun 2014
12594,Danshi Toilet de Machiawase,6.60,Manga (1 vols),Oct 2014 - Oct 2014
12595,Paladin,6.60,Manhwa (? vols),Jan 2011 - Apr 2012
12596,Our Time of Dawn,6.60,One-shot (? vols),Apr 2011 - Apr 2011
12597,Cat Funeral,6.60,Manhwa (1 vols),May 2009 - Jul 2009
12598,Ane Log: Moyako Neesan no Tomaranai Monologue,6.60,Manga (12 vols),Dec 2012 - Apr 2016
12599,Miki no Houkago,6.60,Manga (1 vols),Apr 2011 - Feb 2013
12600,Puchi Puchi Tantan Puchi Tantan,6.60,Manga (3 vols),Apr 2012 - Jun 2016
12601,E no Genten,6.60,One-shot (? vols),Jan 2018 - Jan 2018
12602,Ayashikotogatari,6.60,Manga (3 vols),Jan 2018 - Apr 2020
12603,Kuro no Maou,6.60,Manga (6 vols),Sep 2018 - May 2021
12604,Aida ni Hatachi,6.60,Manga (6 vols),May 2018 - Jul 2019
12605,Watashi no Hajimete, Kimi ni Agemasu.,6.60,Manga (1 vols),Mar 2019 - Mar 2019
12606,Maougun Saikyou no Majutsushi wa Ningen datta,6.60,Manga (? vols),Aug 2019 -
12607,Chandra Has,6.60,Manga (3 vols),Sep 2019 - Dec 2020
12608,Tensei shitara Warui Kuni no Musume Deshita,6.60,Manga (2 vols),Apr 2019 - May 2020
12609,Sekai ni Hitotsu dake no R,6.60,Manga (3 vols),Jun 2019 - Nov 2021
12610,Agravity Boys,6.60,Manga (7 vols),Dec 2019 - Apr 2021
12611,Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi,6.60,Manga (? vols),Dec 2019 -
12612,Reiko no Fuugi: Akuyaku Reijou to Yobareteimasu ga, Tada no Binbou Musume desu,6.60,Manga (? vols),Jan 2020 -
12613,Tensei Youjo wa Akiramenai,6.60,Manga (? vols),May 2020 -
12614,Suterareta Tensei Kenja: Mamono no Mori de Saikyou no Daima Teikoku wo Tsukuriageru,6.60,Manga (8 vols),Jun 2020 - May 2022
12615,Ooyankee!!: Yankee Ooyasan to Boku no Apartment-gurashi,6.60,Manga (2 vols),Jun 2019 - May 2020
12616,This Is It!: Seisaku Shinkou Shinonome Jirou,6.60,Manga (3 vols),Oct 2020 - Oct 2021
12617,Otonari Voice Chat,6.60,Manga (4 vols),Jul 2014 - Dec 2016
12618,Wonder Rabbit Girl,6.60,Manga (7 vols),May 2015 - Jul 2017
12619,Hshs Sasero!!,6.60,Manga (3 vols),Sep 2013 - May 2016
12620,Gate: Teikoku no Bara Kishidan - Piña Co Lada 14-sai,6.60,Manga (2 vols),Mar 2015 - Apr 2016
12621,Koi wa Hito no Hoka,6.60,Manga (3 vols),Sep 2015 - Aug 2016
12622,Zetsubou no Trigger,6.60,One-shot (? vols),Jul 2015 - Jul 2015
12623,Boys Be Zombitious,6.60,One-shot (? vols),Feb 2016 - Feb 2016
12624,Midori-kun wa Junjou,6.60,Manga (? vols),May 2015 - Aug 2015
12625,Canaria-tachi no Fune,6.60,Manga (1 vols),Jun 2015 - Nov 2015
12626,Gal to Otaku wa Wakariaenai.,6.60,Manga (5 vols),Aug 2015 - Nov 2019
12627,Okaeri, Tadaima, Mata Ashita,6.60,Manga (1 vols),Oct 2014 - Apr 2016
12628,Lycanthrope Bouken Hoken,6.60,Manga (? vols),Oct 2016 -
12629,Ayane Ojousama wa Sanoba Bocchi ni Araserareru,6.60,Manga (2 vols),Sep 2016 - Jun 2017
12630,Sword Art Online: Kirito no Aincrad Night,6.60,Manga (1 vols),Oct 2016 - Feb 2017
12631,Battle Mexia,6.60,Manga (1 vols),Jun 2016 - Sep 2017
12632,Sky Claw,6.60,One-shot (? vols),Dec 2016 - Dec 2016
12633,Dioti Manual: Kamisama-tachi no Renai Daikou,6.60,Manga (3 vols),Mar 2017 - Jan 2019
12634,May no Maiden,6.60,Manga (4 vols),Apr 2017 - Jul 2019
12635,Ichinose Kyoudai wa Gaman Dekinai,6.60,Manga (2 vols),May 2016 - Jan 2017
12636,The Devil's Trill,6.60,Manhwa (1 vols),2006 - 2006
12637,.hack//Alcor: Hagun no Jokyoku,6.60,Manga (1 vols),Jul 2006 - Jan 2007
12638,Kamakiri,6.60,Manga (1 vols),Jun 2001 - Jun 2001
12639,Wild Kiss,6.60,One-shot (? vols),2003 - 2003
12640,BX,6.60,Manga (1 vols),- 1999
12641,Aoi Haru,6.60,Manga (1 vols),1993 - 1993
12642,Oedo wa Nemurenai!,6.60,Manga (5 vols),Jan 1991 - Jun 1992
12643,Agreement of the Glass Shoes,6.60,Manhua (2 vols),1999 -
12644,Sakura Hira Hira,6.60,One-shot (? vols),2004 - 2004
12645,Uwasa no Risky Boy,6.60,Manga (1 vols),1996 - 1996
12646,Love Café?,6.60,Manga (1 vols),2002 - 2002
12647,White Brand,6.60,Manga (1 vols),Dec 1998 - Sep 1999
12648,Shitateya Shinikami,6.60,One-shot (? vols),-
12649,Mazinger Angel,6.60,Manga (4 vols),May 2004 - Nov 2006
12650,Marine Blue no Kaze ni Dakarete,6.60,Manga (4 vols),Aug 1989 - Dec 1991
12651,Zero: Circle of Flow,6.60,Manhwa (? vols),2005 -
12652,Yume no Tsuzuki,6.60,Manga (1 vols),1988 - 1988
12653,Mahou Tsukai Tai!,6.60,Manga (3 vols),Jun 1999 -
12654,Demashita! Powerpuff Girls Z,6.60,Manga (2 vols),Jul 2006 - Jun 2007
12655,Koko ni Iru Suiren,6.60,Manga (1 vols),2002 - 2002
12656,Cherry x Cherry,6.60,Manga (2 vols),Jan 2008 - Dec 2008
12657,Nguruwa Kaihou,6.60,Manga (4 vols),Oct 2008 - Apr 2010
12658,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,6.60,Manga (12 vols),Aug 2008 - Sep 2016
12659,Canaria Child,6.60,Manga (1 vols),2007 - 2007
12660,Aishi Aisare.,6.60,Manga (1 vols),Jun 2005 - Oct 2005
12661,Konbini S,6.60,Manga (1 vols),-
12662,Gin ni Naru,6.60,Manga (1 vols),2006 - 2006
12663,Kekkai Sensen,6.60,One-shot (? vols),May 2008 - May 2008
12664,Pokémon Get da ze!,6.60,Manga (5 vols),1998 - 2002
12665,Takidani Koukou Manga Club,6.60,One-shot (? vols),Aug 2009 - Aug 2009
12666,Binetsu Kakumei,6.59,Manga (1 vols),2000 - 2000
12667,Go! Virginal Hanayuuki,6.59,Manga (2 vols),1999 - 1999
12668,Houjin Exaxxion,6.59,Manga (7 vols),Aug 1997 - May 2004
12669,Princess Prince,6.59,Manga (1 vols),1994 - 1994
12670,Choujuu Densetsu Gestalt,6.59,Manga (8 vols),1992 - 2001
12671,Sweet vs Home,6.59,Manga (1 vols),Oct 1994 - Jun 1996
12672,Aru Hi, Knight ni Atta nara,6.59,Manga (1 vols),Jun 1989 - Jun 1989
12673,Missing Piece,6.59,Manga (2 vols),1995 - 1996
12674,Maya no Souretsu,6.59,Manga (1 vols),1972 - 1972
12675,Saijoukai De Dakishimete,6.59,One-shot (? vols),-
12676,Dragonaut: The Resonance,6.59,Manga (1 vols),Oct 2007 - Mar 2008
12677,Junai Strip,6.59,Manga (1 vols),Jun 2005 - Jun 2005
12678,Muddy,6.59,Manga (2 vols),Dec 2007 - Mar 2008
12679,16-sai: KISS,6.59,Manga (1 vols),2001 - 2001
12680,Countdown!,6.59,Manga (2 vols),1998 - 1998
12681,Hana no Utage,6.59,Manga (1 vols),-
12682,Ramen Ikaga!?,6.59,Manga (1 vols),1997 - 1997
12683,X-Gene,6.59,Manga (3 vols),Oct 2001 - Jun 2002
12684,Manyuu Hikenchou,6.59,Manga (7 vols),Mar 2007 - Jan 2012
12685,Oshiete, Natsu.,6.59,One-shot (? vols),2004 - 2004
12686,That's Why I Sigh,6.59,One-shot (? vols),2008 - 2008
12687,Love -Motto Aishite-,6.59,Manga (1 vols),2006 - 2006
12688,Otome no Iroha!,6.59,Manga (1 vols),2008 - 2008
12689,Crab Kiss,6.59,Manhwa (10 vols),-
12690,Eden,6.59,Manga (1 vols),Aug 2006 - Dec 2006
12691,Koakuma Meringue,6.59,Manga (1 vols),Oct 2007 - Jan 2009
12692,Devil 17,6.59,Manga (6 vols),Apr 2005 - Apr 2006
12693,Gokujou Bitter Shounen,6.59,Manga (1 vols),2006 - 2006
12694,Fuuko no Iru Mise,6.59,Manga (4 vols),1985 - 1988
12695,Bokura no Koi wa Shi ni Itaru Yamai no You de,6.59,Manga (3 vols),2010 - 2011
12696,Koigokoro Telepathy,6.59,One-shot (? vols),2009 - 2009
12697,Chiisana Atari,6.59,One-shot (? vols),2009 -
12698,Kono Oneesan wa Fiction desu!?,6.59,Manga (8 vols),Aug 2010 - Feb 2015
12699,Mahou no Kagami ni Sasayaite,6.59,Manga (1 vols),2008 -
12700,Balance Policy,6.59,Manga (2 vols),Apr 2010 - Feb 2014
12701,Seven Sisters,6.59,Manga (? vols),Jun 2011 -
12702,Shiroi Veil wa Itsuwari no Iro,6.59,Manga (1 vols),2006 - 2006
12703,Nejimaki Mano-san,6.59,Manga (1 vols),Oct 2009 - Jul 2012
12704,Shouhin wa Okuman Chouja!,6.59,Manga (1 vols),2009 - 2009
12705,Pochapocha Suiei-bu,6.59,Manga (5 vols),Mar 2010 - Feb 2015
12706,Elhanburg no Tenshi,6.59,Manga (1 vols),Sep 2010 - Dec 2012
12707,Exoskull Zero,6.59,Manga (8 vols),Oct 2010 - Nov 2014
12708,Oujo-sama to Bodyguard,6.59,Manga (1 vols),Jun 2010 - Jun 2010
12709,Iinazuke Kyoutei,6.59,Manga (11 vols),Jul 2012 - Nov 2018
12710,Misumisou,6.59,Manga (3 vols),May 2007 - May 2009
12711,Obito no Hime to Kubinashi Kishi,6.59,Manga (1 vols),Oct 2012 - Jan 2013
12712,Chichi ga Loli na Mono de,6.59,Manga (2 vols),Jul 2012 - Jan 2013
12713,Maou sa,6.59,One-shot (? vols),Feb 2010 - Feb 2010
12714,Hundred,6.59,Manga (2 vols),Nov 2013 - Dec 2014
12715,Jigoku Koi Suchou,6.59,Manga (2 vols),Jul 2012 - Sep 2013
12716,Itoko Doushi wa Kamo no Aji,6.59,One-shot (? vols),Jul 2008 - Jul 2008
12717,Acute,6.59,Manga (1 vols),Oct 2013 - Oct 2014
12718,Christmas ni Omoi wo Nosete,6.59,One-shot (? vols),Dec 2013 - Dec 2013
12719,Monogatari no Naka no Hito,6.59,Manga (? vols),Jun 2014 -
12720,Tomodachi x Monster,6.59,Manga (3 vols),Jun 2014 - May 2015
12721,Fujiwara Hakushaku no Junan,6.59,Manga (3 vols),Aug 2014 - Jun 2016
12722,Christmas no Sono Mae ni,6.59,One-shot (? vols),Dec 2013 - Dec 2013
12723,Himitsu no Kakera,6.59,Manga (1 vols),Dec 2012 - Dec 2013
12724,Hana ni, Kamitsuku,6.59,Manga (2 vols),Mar 2015 - Nov 2015
12725,Gate of Nightmares,6.59,Manga (2 vols),Dec 2021 - Aug 2022
12726,I Became the Villain's Mother,6.59,Manhwa (? vols),May 2020 -
12727,The Villainess's Maker,6.59,Manhwa (? vols),Jan 2021 - Mar 2022
12728,Skeleton Sister,6.59,One-shot (? vols),Feb 2014 - Feb 2014
12729,Jigokuren: Death Life,6.59,Manga (2 vols),Mar 2015 - 2016
12730,Junk/Jewel,6.59,Doujinshi (1 vols),Dec 2011 - Dec 2011
12731,Toaru Yuusha no 004,6.59,Manga (1 vols),Jul 2015 - Jul 2015
12732,Versailles of the Dead,6.59,Manga (5 vols),Jan 2016 - Oct 2020
12733,Akuma ni Chic x Hack,6.59,Manga (2 vols),Mar 2016 - Oct 2016
12734,Oni-Deka!,6.59,Manga (7 vols),Dec 2015 - May 2018
12735,Asmodeus wa Akiramenai,6.59,Manga (? vols),May 2017 -
12736,Jisatsuya Honpo,6.59,One-shot (? vols),Aug 2015 - Aug 2015
12737,Tonari no Baka to Tsuzuku Uso,6.59,Manga (1 vols),Jan 2016 - Feb 2017
12738,Breakin' Girls!,6.59,Manga (2 vols),Jul 2017 - Jun 2018
12739,Memesis,6.59,Manga (4 vols),Feb 2018 - Jan 2019
12740,Noah's Notes,6.59,Manga (3 vols),Mar 2018 - Aug 2018
12741,Gacha wo Mawashite Nakama wo Fuyasu: Saikyou no Bishoujo Gundan wo Tsukuriagero the Comic,6.59,Manga (? vols),Mar 2018 -
12742,Otome no Harawata Hoshi no Iro,6.59,Manga (4 vols),Dec 2018 - Feb 2020
12743,Lily System,6.59,Manga (1 vols),Jun 2017 - Feb 2019
12744,Kantan dakedo, Mendokusai,6.59,Manga (1 vols),Jul 2017 - Sep 2017
12745,Saikyou no Ossan Hunter Isekai e: Kondo koso Yukkuri Shizuka ni Kurashitai,6.59,Manga (? vols),Aug 2019 -
12746,Moto Kizoku Reijou de Mikon no Haha desu ga Musume-tachi ga Kawaisugite Boukenshagyou mo Ku ni Narimasen @comic,6.59,Manga (? vols),Aug 2019 -
12747,Minotauros no Omoibito,6.59,Manga (2 vols),Sep 2019 - Dec 2020
12748,Tokimeki no Ikenie,6.59,Manga (3 vols),Jan 2020 - Sep 2021
12749,Hangyaku no Soul Eater,6.59,Manga (? vols),Mar 2020 -
12750,Ikidaore mo Dekinai Konna Isekai ja,6.59,Manga (2 vols),Jun 2020 - Jun 2021
12751,Tensei Kizoku, Kantei Skill de Nariagaru: Jakushou Ryouchi wo Uketsuida node, Yuushuu na Jinzai wo Fuyashiteitara, Saikyou Ryouchi ni Natteta,6.59,Manga (? vols),Jun 2020 -
12752,Kushami: Urasawa Naoki Tanpenshuu,6.59,Manga (1 vols),Apr 1995 - Sep 2018
12753,Maou no Musume, Sugoku Choroi.,6.59,Manga (? vols),Jun 2020 -
12754,"Kawaii" wa Kimi no Mono,6.59,Manga (2 vols),Feb 2020 - Jul 2021
12755,Silver Pole Flowers,6.59,Manga (3 vols),Aug 2020 - Jun 2021
12756,Kimi ni Koisuru Satsujinki,6.59,Manga (? vols),Dec 2020 -
12757,Isekai Tensei de Kenja ni Natte Boukensha Seikatsu: "Mahou Kairyou" de Isekai Saikyou,6.59,Manga (? vols),Dec 2020 -
12758,Sacchi sarenai Rule Breaker,6.59,Manga (? vols),Feb 2021 -
12759,Otohime Diver,6.58,Manga (? vols),Jan 2017 -
12760,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,6.58,Manga (? vols),Sep 2017 -
12761,Goodbye! Isekai Tensei,6.58,Manga (4 vols),Dec 2017 - Dec 2019
12762,Sensei no Shiroi Uso,6.58,Manga (8 vols),Aug 2013 - Sep 2017
12763,Otona Gokko,6.58,Manga (1 vols),Jun 2013 - Jan 2015
12764,Houkago no Goumon Shoujo,6.58,Manga (12 vols),Aug 2017 - Jan 2021
12765,Isekai Cheat Survival Meshi,6.58,Manga (? vols),Sep 2018 -
12766,Uzumaki Tokubetsu-hen: Ginga,6.58,One-shot (? vols),Jan 2000 - Jan 2000
12767,Yoru no Yomeiri,6.58,Manga (? vols),Jul 2018 -
12768,Hametsu no Madouou to Golem no Banhi,6.58,Manga (2 vols),Dec 2018 - Nov 2019
12769,A-Rank Boukensha no Slow Life,6.58,Manga (? vols),Apr 2019 -
12770,Kuro Gal-san ga Kuru!,6.58,Manga (? vols),Feb 2020 -
12771,Tensei Akujo no Kuro Rekishi,6.58,Manga (? vols),Aug 2018 -
12772,Honki Daseba Omae Koroseru,6.58,Manga (2 vols),May 2020 - Dec 2021
12773,Fate/Grand Order: Ordú Beag,6.58,One-shot (? vols),Jul 2020 - Jul 2020
12774,Imouto ga Bunretsu shita.,6.58,Manga (? vols),Jul 2020 -
12775,Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru,6.58,Manga (? vols),Jan 2020 -
12776,Orc Eiyuu Monogatari: Sontaku Retsuden,6.58,Manga (? vols),Dec 2020 -
12777,Isshou Suki tte Yutta jan,6.58,Manga (1 vols),May 2018 - Feb 2020
12778,Attouteki Gacha Un de Isekai wo Nariagaru!,6.58,Manga (? vols),Aug 2020 -
12779,A+B,6.58,Manga (2 vols),Oct 2012 - Sep 2013
12780,Airuika,6.58,One-shot (? vols),2013 - 2013
12781,Hachi: Tokyo 23-ku,6.58,Manga (3 vols),Sep 2013 - Feb 2014
12782,Samurai Flamenco: Another Days,6.58,Manga (2 vols),Oct 2013 - Jul 2014
12783,Sensei, Suki.,6.58,Manga (1 vols),Nov 2011 - Nov 2011
12784,Kunoichi Joshikousei Otonashi-san,6.58,Manga (3 vols),Dec 2013 - Feb 2015
12785,Beta-Kare,6.58,One-shot (? vols),Jan 2012 - Jan 2012
12786,Apartmate,6.58,Manga (2 vols),2004 - Mar 2015
12787,Mermaid Prince,6.58,Manga (4 vols),Nov 2013 - Oct 2015
12788,Yoakemono,6.58,Manga (2 vols),Jul 2014 - Nov 2014
12789,Delusional Boy,6.58,Manhwa (? vols),May 2014 -
12790,Nemurenai Yoru no Ohanashi,6.58,Manga (1 vols),Dec 2004 - Jun 2014
12791,Akumu Koushounin,6.58,Manga (1 vols),Feb 2000 - Jul 2003
12792,Kozue-chan no Koukan Nikki,6.58,One-shot (? vols),Feb 2014 - Feb 2014
12793,Liling-Po,6.58,Manga (9 vols),1996 - 1999
