Rank,Title,Score,Episodes,Airing
-,Uchi no Shishou wa Shippo ga Nai,N/A,TV (? eps),Sep 2022 -
-,Ultraman Final,N/A,ONA (? eps),2023 - 2023
-,Uma Musume: Pretty Derby (ONA),N/A,ONA (? eps),-
-,Umayuru,N/A,Unknown (? eps),Oct 2022 -
-,Under Ninja,N/A,TV (? eps),2023 -
-,Urusei Yatsura (2022),N/A,TV (46 eps),Oct 2022 -
-,Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours,N/A,Movie (1 eps),Sep 2022 - Sep 2022
-,Uzaki-chan wa Asobitai! Double,N/A,TV (? eps),Oct 2022 -
-,Uzumaki,N/A,TV (4 eps),2023 -
-,Vazzrock The Animation,N/A,TV (? eps),Oct 2022 -
-,Vinland Saga Season 2,N/A,TV (? eps),Jan 2023 -
-,Waixingren Shi Riji,N/A,ONA (? eps),-
-,Wangu Shenhua,N/A,ONA (? eps),Aug 2022 -
-,Watashi ni Tenshi ga Maiorita! Precious Friends,N/A,Movie (1 eps),Oct 2022 - Oct 2022
-,Watashi no Shiawase na Kekkon,N/A,Unknown (? eps),-
-,Watashi no Yuri wa Oshigoto desu!,N/A,TV (? eps),-
-,Wo Jia Da Shixiong You Dian Kaopu,N/A,ONA (? eps),-
-,Wo Jian Qile Yi Di Shuxing,N/A,ONA (? eps),2022 -
-,Wo Yeye,N/A,Movie (1 eps),-
-,Wu Chengen Ji Yao Lu,N/A,ONA (? eps),-
-,Wu Di de Zuqiu,N/A,ONA (? eps),2023 -
-,Wu Shan Wu Xing (2020): Xichuan Huan Zi Lin,N/A,ONA (? eps),-
-,Wu Tain Yu Shang 2035,N/A,ONA (? eps),-
-,Wuxian Shijie,N/A,ONA (? eps),-
-,Xian Wang de Richang Shenghuo 3,N/A,ONA (? eps),-
-,Xiling Diguo,N/A,ONA (? eps),-
-,Xin Shen Bang: Yang Jian,N/A,Movie (1 eps),2022 - 2022
-,Xiuluo Wu Shen,N/A,ONA (? eps),-
-,Xue Yu Xin,N/A,ONA (? eps),-
-,Ya She,N/A,ONA (? eps),-
-,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan OVA,N/A,OVA (1 eps),-
-,Yama no Susume: Next Summit,N/A,TV (12 eps),Oct 2022 -
-,Yamato yo, Towa ni: Rebel 3199,N/A,Unknown (? eps),-
-,Yaneura no Rudger,N/A,Movie (1 eps),2022 - 2022
-,Ye Xing Xia Ying,N/A,ONA (? eps),-
-,Yinhe Zhi Xin,N/A,ONA (? eps),-
-,Yojouhan Time Machine Blues,N/A,ONA (6 eps),Sep 2022 - Oct 2022
-,You Yao 2nd Season,N/A,ONA (? eps),2022 -
-,Youjo Senki II,N/A,TV (? eps),-
-,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,N/A,TV (? eps),2023 -
-,Yousei Chii-tan☆,N/A,TV (? eps),-
-,Yowamushi Pedal: Limit Break,N/A,TV (? eps),Oct 2022 -
-,Yuan Long 3rd Season,N/A,ONA (? eps),-
-,Yuan Zun,N/A,ONA (? eps),-
-,Yuri!!! on Ice The Movie: Ice Adolescence,N/A,Movie (1 eps),-
-,Yuusha ga Shinda!,N/A,TV (? eps),2023 -
-,Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau,N/A,TV (? eps),Oct 2022 -
-,Zero Seiki Movie 1: Emeraldas,N/A,Movie (1 eps),-
-,Zero Seiki Movie 2: Herlock,N/A,Movie (1 eps),-
-,Zero Seiki Movie 3: Maetel,N/A,Movie (1 eps),-
-,Zhe Tian,N/A,ONA (? eps),2023 -
-,Zombieland Saga Movie,N/A,Movie (1 eps),-
-,Zuoshou Shanglan,N/A,ONA (13 eps),2022 -
-,"Oshi no Ko",N/A,TV (? eps),-
-,4-nin wa Sorezore Uso wo Tsuku,N/A,TV (? eps),Oct 2022 -
-,After School,N/A,ONA (? eps),-
-,Aiyou de Mishi,N/A,ONA (? eps),-
-,Akiba Maid Sensou,N/A,TV (? eps),-
-,Akira (Shin Anime),N/A,Unknown (? eps),-
-,Akubi wo Suru ni wa Wake ga Aru,N/A,Unknown (? eps),-
-,Akuma-kun (ONA),N/A,ONA (? eps),2023 -
-,Akuyaku Reijou nanode Last Boss wo Kattemimashita,N/A,TV (? eps),Oct 2022 -
-,Alice Gear Aegis Expansion,N/A,TV (? eps),2023 -
-,Alice to Therese no Maboroshi Koujou,N/A,Movie (1 eps),-
-,Ame wo Tsugeru Hyouryuu Danchi,N/A,Movie (1 eps),Sep 2022 - Sep 2022
-,Amrita no Kyouen,N/A,Movie (1 eps),-
-,Ane Naru Mono,N/A,OVA (? eps),-
-,Anhe Zhuan,N/A,ONA (26 eps),2022 -
-,Ao no Orchestra,N/A,TV (? eps),Apr 2023 -
-,Aoao Dai Bu,N/A,ONA (? eps),-
-,Aoki Uru,N/A,Movie (1 eps),2022 -
-,Argonavis Movie: Axia,N/A,Movie (1 eps),Mar 2023 - Mar 2023
-,Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,N/A,OVA (1 eps),Sep 2022 - Sep 2022
-,Arknights: Reimei Zensou,N/A,TV (? eps),-
-,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,N/A,TV (? eps),Oct 2022 -
-,AWM Jixian Juji,N/A,ONA (? eps),-
-,Ayakashi Triangle,N/A,TV (? eps),2023 -
-,B-Project 3rd Season,N/A,TV (? eps),-
-,Bai She Chuan: Bai Suzhen,N/A,Movie (1 eps),-
-,Baise Shandian,N/A,ONA (? eps),-
-,Banshou Shaonian,N/A,ONA (? eps),-
-,Baozou Xia Ri,N/A,ONA (16 eps),-
-,Bastard!! Ankoku no Hakaishin (ONA) Part 2,N/A,ONA (11 eps),Sep 2022 - Sep 2022
-,Beastars (Shin Shou),N/A,Unknown (? eps),-
-,Benriya Saitou-san, Isekai ni Iku,N/A,TV (? eps),Jan 2023 -
-,Biao Ren: Blades of the Guardians,N/A,ONA (? eps),2022 -
-,Birdie Wing: Golf Girls' Story Season 2,N/A,TV (? eps),Jan 2023 -
-,Bishoujo Senshi Sailor Moon Cosmos Movie,N/A,Movie (2 eps),2023 - 2023
-,Black Clover Movie,N/A,Movie (1 eps),2023 - 2023
-,Bleach: Sennen Kessen-hen,N/A,TV (? eps),Oct 2022 -
-,Blue Giant,N/A,Movie (1 eps),Feb 2023 - Feb 2023
-,Blue Lock,N/A,TV (? eps),Oct 2022 -
-,Bocchi the Rock!,N/A,TV (? eps),Oct 2022 -
-,Boku ga Aishita Subete no Kimi e,N/A,Movie (1 eps),Oct 2022 - Oct 2022
-,Boku no Hero Academia 6th Season,N/A,TV (? eps),Oct 2022 -
-,Boku no Kokoro no Yabai Yatsu,N/A,TV (? eps),2023 -
-,Boku to Roboko,N/A,TV (? eps),Jan 2023 -
-,Bokura no Yoake,N/A,Movie (1 eps),Oct 2022 - Oct 2022
-,Bungou Stray Dogs 4th Season,N/A,TV (? eps),Jan 2023 -
-,Buta no Liver wa Kanetsu Shiro,N/A,TV (? eps),-
-,C Danchi,N/A,TV (? eps),-
-,Cardfight!! Vanguard: Will+Dress Season 2,N/A,TV (? eps),Dec 2022 -
-,Cardfight!! Vanguard: will+Dress Season 3,N/A,TV (? eps),Jul 2023 -
-,Cencoroll 3,N/A,Movie (1 eps),-
-,Chainsaw Man,N/A,TV (? eps),Oct 2022 -
-,Cheng Li Laile Liao Yi Tiao Long,N/A,Movie (? eps),-
-,Cherry and Virgin,N/A,Movie (1 eps),2022 - 2022
-,Chi Yan Jinyiwei,N/A,ONA (? eps),2022 -
-,Chi.: Chikyuu no Undou ni Tsuite,N/A,Unknown (? eps),-
-,Chimera,N/A,Movie (1 eps),-
-,Chiyu Mahou no Machigatta Tsukaikata: Senjou wo Kakeru Kaifuku Youin,N/A,Unknown (? eps),-
-,Chuan Shu Zijiu Zhinan: Xian Meng Pian,N/A,ONA (? eps),2022 -
-,City Hunter Movie,N/A,Movie (1 eps),-
-,Code Geass: Dakkan no Z,N/A,Unknown (? eps),-
-,Collar x Malice,N/A,TV (? eps),-
-,Cool Doji Danshi,N/A,TV (? eps),Oct 2022 -
-,Cubistar,N/A,TV (26 eps),-
-,D4DJ: All Mix,N/A,TV (? eps),Jan 2023 -
-,D4DJ: Double Mix,N/A,Special (1 eps),Aug 2022 - Aug 2022
-,Da Li Si Rizhi 2nd Season,N/A,ONA (? eps),2022 -
-,Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!),N/A,Unknown (? eps),-
-,Dark Gathering,N/A,TV (? eps),2023 -
-,Date A Live V,N/A,TV (? eps),-
-,Dead Dead Demon's Dededededestruction,N/A,Unknown (? eps),-
-,Deep Love,N/A,Movie (1 eps),-
-,Dekiru Neko wa Kyou mo Yuuutsu,N/A,TV (? eps),2023 -
-,Delicious Party♡Precure (Movie),N/A,Movie (1 eps),Sep 2022 - Sep 2022
-,Digimon Adventure 02: The Beginning,N/A,Movie (1 eps),-
-,Disney: Twisted-Wonderland,N/A,Unknown (? eps),-
-,Do It Yourself!!,N/A,TV (? eps),Oct 2022 -
-,Doraemon Movie 42: Nobita to Sora no Utopia,N/A,Movie (1 eps),Mar 2023 - Mar 2023
-,Douluo Dalu: Di Ying Laixi,N/A,ONA (3 eps),Aug 2022 - Aug 2022
-,Dr. Stone: New World,N/A,TV (? eps),Apr 2023 -
-,Duel Masters Win,N/A,TV (? eps),Sep 2022 -
-,Dungeon Meshi (TV),N/A,TV (? eps),-
-,Duo Xuan Shi,N/A,ONA (? eps),2022 -
-,Edens Zero 2nd Season,N/A,TV (? eps),-
-,Edomae Elf,N/A,TV (? eps),-
-,Eiyuu Kyoushitsu,N/A,TV (? eps),2023 -
-,Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀ (TV),N/A,TV (? eps),Jan 2023 -
-,Enen no Shouboutai: San no Shou,N/A,TV (? eps),-
-,Estab-Life: Revengers Road,N/A,Movie (1 eps),2023 - 2023
-,Eternal Boys,N/A,TV (? eps),Oct 2022 -
-,Exception,N/A,ONA (? eps),-
-,Fairy Tail: 100 Years Quest,N/A,TV (? eps),-
-,Fate/kaleid liner Prisma☆Illya (Zoku-hen),N/A,Unknown (? eps),-
-,Fei Ba! Lanqiu,N/A,ONA (? eps),-
-,FLCL: Grunge,N/A,TV (? eps),2023 -
-,FLCL: Shoegaze,N/A,TV (? eps),-
-,Fumetsu no Anata e 2nd Season,N/A,TV (? eps),Oct 2022 -
-,Futoku no Guild,N/A,TV (? eps),Oct 2022 -
-,Futsal Boys!!!!! Short Anime,N/A,Special (5 eps),Sep 2022 - Sep 2022
-,Fuufu Ijou, Koibito Miman.,N/A,TV (? eps),Oct 2022 -
-,Garden of Remembrance,N/A,Movie (1 eps),2023 - 2023
-,Genjitsu no Yohane: Sunshine in the Mirror,N/A,Unknown (? eps),2023 -
-,Gimai Seikatsu,N/A,TV (? eps),-
-,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,N/A,Movie (3 eps),Sep 2022 - Nov 2022
-,Girls & Panzer: Saishuushou Part 4,N/A,Movie (1 eps),-
-,Girls & Panzer: Saishuushou Part 5,N/A,Movie (1 eps),-
-,Girls & Panzer: Saishuushou Part 6,N/A,Movie (1 eps),-
-,Goblin Slayer 2nd Season,N/A,TV (? eps),-
-,Golden Kamuy 4th Season,N/A,TV (? eps),Oct 2022 -
-,Gridman x Dynazenon,N/A,Movie (1 eps),-
-,Grimm,N/A,ONA (? eps),-
-,Grisaia: Phantom Trigger the Animation (TV),N/A,TV (? eps),-
-,Gu Xiong,N/A,ONA (? eps),-
-,Hanma Baki: Son of Ogre 2nd Season,N/A,ONA (? eps),-
-,Helck,N/A,Unknown (? eps),-
-,Hen Chun Hen Aimei,N/A,ONA (? eps),-
-,Hibike! Euphonium: Ensemble Contest-hen,N/A,OVA (1 eps),2023 - 2023
-,Hibike! Euphonium: Kumiko 3 Nensei-hen,N/A,TV (? eps),-
-,High Card,N/A,TV (? eps),Jan 2023 -
-,Highspeed Etoile,N/A,TV (? eps),-
-,Hikari no Ou,N/A,Unknown (? eps),-
-,Hirano to Kagiura,N/A,Movie (1 eps),2023 - 2023
-,Hizukuri,N/A,ONA (1 eps),-
-,Huo Feng Liao Yuan,N/A,ONA (? eps),-
-,Hyouken no Majutsushi ga Sekai wo Suberu: Sekai Saikyou no Majutsushi de Aru Shounen wa, Majutsu Gakuin ni Nyuugaku suru,N/A,TV (? eps),Jan 2023 -
-,IDOLiSH7 3rd Season Part 2,N/A,TV (? eps),Oct 2022 -
-,Idomo,N/A,ONA (1 eps),-
-,Ijiranaide, Nagatoro-san 2nd Attack,N/A,TV (? eps),Jan 2023 -
-,Inu ni Nattara Suki na Hito ni Hirowareta.,N/A,TV (? eps),Jan 2023 -
-,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,N/A,Unknown (? eps),-
-,Isekai Meikyuu de Harem wo Specials,N/A,Special (2 eps),Nov 2022 - Dec 2022
-,Isekai Nonbiri Houka,N/A,Unknown (? eps),-
-,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,N/A,TV (? eps),2023 -
-,Isekai Shikkaku,N/A,TV (? eps),-
-,Isekai Shoukan wa Nidome desu,N/A,TV (? eps),-
-,Isekai wa Smartphone to Tomo ni. 2nd Season,N/A,TV (? eps),Apr 2023 -
-,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. II,N/A,TV (? eps),2022 -
-,Itou Junji: Maniac,N/A,ONA (20 eps),2023 -
-,Jaku-Chara Tomozaki-kun (Shinsaku Anime),N/A,Unknown (? eps),-
-,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,N/A,Unknown (? eps),-
-,Jigokuraku,N/A,TV (? eps),-
-,Jintian Kaishi Zuo Mingxing II,N/A,ONA (? eps),2022 -
-,Jiuzhou Feichang Dao,N/A,ONA (? eps),-
-,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,N/A,ONA (? eps),Sep 2022 - Sep 2022
-,Joshikousei to Mahou no Note,N/A,ONA (? eps),2022 -
-,Juedai Shuang Jiao,N/A,ONA (? eps),-
-,Jujutsu Kaisen 2nd Season,N/A,TV (? eps),2023 -
-,Kagami no Kojou,N/A,Movie (1 eps),Dec 2022 - Dec 2022
-,Kage no Jitsuryokusha ni Naritakute!,N/A,TV (? eps),Oct 2022 -
-,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,N/A,Movie (? eps),-
-,Kaijuu 8-gou,N/A,Unknown (? eps),-
-,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,N/A,TV (? eps),Jan 2023 -
-,Kami no Tou 2nd Season,N/A,TV (? eps),-
-,Kami wa Game ni Ueteiru.,N/A,TV (? eps),-
-,Kami-tachi ni Hirowareta Otoko 2nd Season,N/A,TV (? eps),-
-,Kaminaki Sekai no Kamisama Katsudou,N/A,TV (? eps),-
-,KanColle: Itsuka Ano Umi de,N/A,TV (8 eps),Nov 2022 -
-,Kanojo ga Koushaku-tei ni Itta Riyuu,N/A,TV (? eps),-
-,Kanojo, Okarishimasu 2nd Season Mini Anime,N/A,Special (4 eps),Oct 2022 - Jan 2023
-,Katsugeki/Touken Ranbu Movie,N/A,Movie (1 eps),-
-,Katu,N/A,ONA (13 eps),2022 -
-,Kengan Ashura (Zoku-hen),N/A,ONA (? eps),-
-,Kijin Gentoushou,N/A,Unknown (? eps),-
-,Kimetsu no Yaiba: Katanakaji no Sato-hen,N/A,TV (? eps),-
-,Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II,N/A,TV (? eps),2023 -
-,Kimi wa Houkago Insomnia,N/A,TV (? eps),2023 -
-,Kimi wo Aishita Hitori no Boku e,N/A,Movie (1 eps),Oct 2022 - Oct 2022
-,Kimitachi wa Dou Ikiru ka,N/A,Movie (1 eps),-
-,Kin no Kuni Mizu no Kuni,N/A,Movie (1 eps),2023 - 2023
-,Kitarou Tanjou: Gegege no Nazo,N/A,Movie (1 eps),2023 - 2023
-,Kono Subarashii Sekai ni Bakuen wo!,N/A,TV (? eps),-
-,Kono Subarashii Sekai ni Shukufuku wo! 3,N/A,TV (? eps),-
-,Koori Zokusei Danshi to Cool na Douryou Joshi,N/A,TV (? eps),2023 -
-,Koukyuu no Karasu,N/A,TV (? eps),Oct 2022 -
-,Kubo-san wa Mob wo Yurusanai,N/A,TV (? eps),-
-,Kukuriraige: Sanseitai Denki,N/A,Movie (1 eps),-
-,Kuma Kuma Kuma Bear 2nd Season,N/A,TV (? eps),-
-,Kyokou Suiri 2nd Season,N/A,TV (? eps),Jan 2023 -
-,Kyuuketsuki Sugu Shinu 2nd Season,N/A,TV (? eps),Jan 2023 -
-,Lady Napoleon,N/A,ONA (13 eps),-
-,Level 1 dakedo Unique Skill de Saikyou desu,N/A,TV (? eps),-
-,Li Ba Shanhe Xi Zitang,N/A,ONA (? eps),Aug 2022 -
-,Liang Bu Yi 2nd Season,N/A,ONA (? eps),-
-,Liar Liar,N/A,Unknown (? eps),-
-,Liu Yao,N/A,ONA (? eps),-
-,Long Wu,N/A,Movie (1 eps),-
-,Long Zu,N/A,ONA (? eps),Aug 2022 -
-,Lv1 Maou to One Room Yuusha,N/A,TV (? eps),-
-,Kaede to Suzu The Animation,7.88,OVA (2 eps),Mar 2022 - Oct 2022
-,Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii,7.80,OVA (2 eps),Aug 2021 - Aug 2021
-,Master Piece The Animation,7.78,OVA (2 eps),May 2019 - Aug 2019
-,Garden: Takamine-ke no Nirinka - The Animation,7.73,OVA (? eps),Feb 2022 -
-,Ane wa Yanmama Junyuu-chuu,7.72,OVA (2 eps),Jun 2020 - Jul 2020
-,Mankitsu Happening,7.70,OVA (4 eps),Mar 2015 - Aug 2015
-,Uchi no Otouto Maji de Dekain Dakedo Mi ni Konai?,7.60,OVA (2 eps),Apr 2021 - Apr 2021
-,Rance 01: Hikari wo Motomete The Animation,7.59,OVA (4 eps),Dec 2014 - Jun 2016
-,Youkoso! Sukebe Elf no Mori e,7.56,OVA (4 eps),Feb 2018 - Aug 2020
-,Eroge! H mo Game mo Kaihatsu Zanmai,7.55,OVA (6 eps),Aug 2011 - Mar 2016
-,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,7.49,OVA (3 eps),Dec 2009 - May 2011
-,Fuyu no Semi,7.47,OVA (3 eps),Feb 2007 - Apr 2007
-,Isekai Harem Monogatari,7.47,OVA (4 eps),Jul 2020 - Dec 2020
-,Swing Out Sisters (2014),7.46,OVA (1 eps),Jan 2014 - Jan 2014
-,Koiito Kinenbi The Animation,7.42,OVA (2 eps),Dec 2012 - Mar 2013
-,Saezuru Tori wa Habatakanai: The Clouds Gather,7.42,Movie (1 eps),Feb 2020 - Feb 2020
-,Tsugou no Yoi Sexfriend?,7.41,OVA (4 eps),Nov 2012 - Jan 2015
-,Itadaki! Seieki♥,7.41,OVA (1 eps),Mar 2014 - Mar 2014
-,Baku Ane: Otouto Shibocchau zo! The Animation,7.38,OVA (1 eps),Aug 2014 - Aug 2014
-,Ijirare: Fukushuu Saimin,7.37,OVA (4 eps),Feb 2021 - Mar 2021
-,Maki-chan to Now.,7.36,OVA (4 eps),Feb 2012 - Dec 2014
-,Stringendo: Angel-tachi no Private Lesson,7.35,OVA (12 eps),Jan 2006 - Apr 2012
-,Ecchi na Onee-chan ni Shiboraretai,7.35,OVA (2 eps),Jul 2019 - Aug 2019
-,Eroge de Subete wa Kaiketsu Dekiru! The Animation,7.35,OVA (1 eps),Jun 2021 - Jun 2021
-,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,7.34,OVA (6 eps),Jan 2012 - Dec 2018
-,Kyonyuu Fantasy,7.34,OVA (2 eps),May 2012 - Jul 2012
-,Victorian Maid Maria no Houshi,7.34,OVA (1 eps),Apr 2015 - Apr 2015
-,Megane no Megami,7.33,OVA (2 eps),May 2019 - Jun 2019
-,Seika Jogakuin Kounin Sao Ojisan,7.33,OVA (4 eps),Jul 2022 - Aug 2022
-,Toshi Densetsu Series,7.33,OVA (6 eps),Jan 2016 - Sep 2018
-,Fella Pure: Mitarashi-san Chi no Jijou The Animation,7.33,OVA (1 eps),Mar 2014 - Mar 2014
-,Muttsuri Dosukebe Tsuyu Gibo Shimai no Honshitsu Minuite Sex Sanmai,7.31,OVA (2 eps),Jun 2018 - Jul 2018
-,Seikatsu Shuukan The Animation,7.31,OVA (2 eps),Mar 2019 - Jul 2019
-,Resort Boin,7.30,OVA (3 eps),Dec 2007 - Apr 2009
-,Shikkoku no Shaga The Animation,7.30,OVA (3 eps),Feb 2017 - Sep 2019
-,HHH Triple Ecchi,7.28,OVA (4 eps),Nov 2010 - Feb 2012
-,Mizugi Kanojo The Animation,7.28,OVA (4 eps),Jan 2009 - Nov 2009
-,Hatsu Inu The Animation,7.27,OVA (2 eps),May 2007 - Jul 2007
-,Oni Chichi: Re-born,7.26,OVA (2 eps),Dec 2011 - Dec 2012
-,Aibeya The Animation,7.24,OVA (1 eps),Nov 2019 - Nov 2019
-,Oide yo! Mizuryuu Kei Land,7.24,OVA (2 eps),Aug 2017 - Sep 2017
-,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,7.23,OVA (1 eps),Jul 2010 - Jul 2010
-,Swing Out Sisters,7.23,OVA (1 eps),Nov 2011 - Nov 2011
-,Wagaya no Liliana-san The Animation,7.23,OVA (1 eps),Jan 2019 - Jan 2019
-,** Kouhai,7.23,OVA (6 eps),Jan 2020 - May 2022
-,Ane Yome Quartet,7.23,OVA (2 eps),Oct 2015 - Mar 2016
-,Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai,7.23,ONA (2 eps),Oct 2018 - Oct 2018
-,Genkaku Cool na Sensei ga Aheboteochi!,7.23,OVA (2 eps),Jun 2015 - Jul 2015
-,JK Bitch ni Shiboraretai,7.22,OVA (2 eps),Aug 2016 - Sep 2016
-,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,7.22,OVA (1 eps),Dec 2014 - Dec 2014
-,Shishunki no Obenkyou,7.22,OVA (? eps),Dec 2021 -
-,Real Eroge Situation! The Animation,7.21,OVA (2 eps),Jan 2018 - Aug 2018
-,Saimin Seishidou,7.21,OVA (6 eps),Feb 2019 - Mar 2022
-,Soushisouai Note The Animation,7.21,OVA (2 eps),Feb 2013 - May 2013
-,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,7.21,OVA (4 eps),Nov 2017 - Mar 2018
-,Anehame: Ore no Hatsukoi ga Jisshi na Wake ga Nai,7.20,OVA (? eps),Dec 2021 -
-,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,7.20,OVA (1 eps),Nov 2017 - Nov 2017
-,Futa-bu!!,7.20,OVA (2 eps),Feb 2015 - May 2015
-,Koakuma Kanojo The Animation,7.20,OVA (2 eps),Dec 2013 - Feb 2016
-,Lovely x Cation The Animation,7.20,OVA (2 eps),Mar 2015 - Jul 2015
-,Onaho Kyoushitsu: Joshi Zenin Ninshin Keikaku - The Animation,7.20,OVA (1 eps),Oct 2021 - Oct 2021
-,Overflow,7.19,ONA (8 eps),Jan 2020 - Feb 2020
-,Stringendo+Accelerando Ultimatum Sera,7.19,OVA (3 eps),May 2008 - Oct 2008
-,Joshikousei no Koshitsuki,7.19,OVA (6 eps),Aug 2013 - Apr 2015
-,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,7.18,OVA (2 eps),Aug 2017 - Mar 2018
-,Kimi Omou Koi,7.18,OVA (2 eps),Dec 2018 - Apr 2019
-,Aikagi The Animation,7.17,OVA (1 eps),Apr 2019 - Apr 2019
-,J* Fuuzoku Gakuensai,7.17,OVA (2 eps),Apr 2021 - Apr 2021
-,Love x Holic: Miwaku no Otome to Hakudaku Kankei - The Animation,7.17,OVA (2 eps),Nov 2019 - Dec 2019
-,Dorei Usagi to Anthony The Animation,7.16,OVA (1 eps),Nov 2013 - Nov 2013
-,Fella Hame Lips,7.16,OVA (2 eps),Oct 2016 - Dec 2016
-,Tsumamigui 3 The Animation,7.16,OVA (2 eps),Sep 2016 - Jun 2017
-,Pretty x Cation The Animation,7.15,OVA (2 eps),Mar 2016 - Jul 2016
-,Sweet Home: H na Oneesan wa Suki Desu ka?,7.15,OVA (3 eps),Feb 2011 - Jul 2011
-,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,7.15,OVA (2 eps),Apr 2007 - Jun 2007
-,Koikishi Purely☆Kiss The Animation,7.15,OVA (2 eps),Jul 2013 - Feb 2014
-,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,7.14,OVA (2 eps),Jun 2017 - Jul 2017
-,Itadaki! Seieki♥ Special,7.14,Special (1 eps),Mar 2014 - Mar 2014
-,Pretty x Cation 2 The Animation,7.14,OVA (2 eps),Nov 2016 - Jan 2017
-,Shishunki Sex,7.14,OVA (4 eps),Jun 2019 - Feb 2021
-,Niizuma Koyomi The Animation,7.13,OVA (1 eps),Jul 2018 - Jul 2018
-,Oni Chichi: Rebuild,7.13,OVA (3 eps),Dec 2013 - Dec 2014
-,Dokidoki Little Ooyasan,7.13,OVA (6 eps),May 2018 - Dec 2019
-,Futa-bu!,7.12,OVA (2 eps),Feb 2014 - May 2014
-,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,7.12,OVA (2 eps),Sep 2008 - Dec 2008
-,Imouto Bitch ni Shiboraretai,7.12,OVA (2 eps),Oct 2017 - Nov 2017
-,Ojousama wa H ga Osuki: The Animation,7.12,OVA (2 eps),Apr 2010 - Jul 2010
-,Namaiki: Kissuisou e Youkoso! The Animation,7.11,OVA (1 eps),Apr 2015 - Apr 2015
-,Nee Summer!,7.11,OVA (2 eps),Dec 2011 - Apr 2012
-,Sora no Iro, Mizu no Iro,7.11,OVA (2 eps),Jul 2006 - Jun 2008
-,Boy Meets Harem The Animation,7.11,OVA (1 eps),Oct 2014 - Oct 2014
-,Harem Time The Animation,7.11,OVA (2 eps),Oct 2012 - Jan 2013
-,Joshi Luck!,7.10,OVA (2 eps),Sep 2019 - Oct 2019
-,Sei Yariman Gakuen Enkou Nikki The Animation,7.09,OVA (1 eps),Feb 2013 - Feb 2013
-,Tropical Kiss,7.09,OVA (3 eps),Oct 2012 - Mar 2014
-,Yarimoku Beach ni Shuugakuryokou de!! The Animation,7.09,OVA (1 eps),May 2017 - May 2017
-,Aniyome wa Ijippari,7.09,OVA (2 eps),Apr 2008 - Jun 2008
-,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,7.09,OVA (4 eps),Apr 2016 - Jul 2016
-,Enbo,7.09,OVA (6 eps),Nov 2003 - Nov 2005
-,Lovely ♡,7.09,OVA (2 eps),Nov 2019 - Feb 2020
-,Ai no Kusabi,7.08,OVA (2 eps),Aug 1992 - May 1994
-,Sakusei Byoutou The Animation,7.08,OVA (? eps),Apr 2021 -
-,Tiny Evil,7.08,OVA (4 eps),Sep 2018 - Feb 2019
-,Tsuma Shibori,7.08,OVA (2 eps),May 2008 - Sep 2008
-,Menkui!,7.07,OVA (2 eps),May 2011 - Aug 2011
-,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,7.07,OVA (2 eps),Nov 2013 - Jan 2014
-,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,7.06,OVA (1 eps),Apr 2015 - Apr 2015
-,Peace Hame!,7.06,OVA (6 eps),Mar 2012 - Apr 2013
-,Meikoku Gakuen: Jutai-hen,7.05,OVA (2 eps),Apr 2017 - May 2017
